RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53374657,20230607,M,50대,제주특별자치도,700만원 이상,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53374770,20230607,F,30대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53374856,20230607,F,30대,대구광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53374951,20230607,F,40대,인천광역시,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53374965,20230607,F,40대,충청북도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53375044,20230607,M,50대,강원도,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해
53375350,20230607,M,50대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53375490,20230607,F,50대,충청북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53375566,20230607,M,20대,대전광역시,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53375770,20230607,M,50대,충청북도,300이상500만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53375798,20230607,M,50대,전라북도,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53376028,20230607,F,60대,서울특별시,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53376164,20230607,F,40대,경상북도,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53376218,20230607,F,60대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53376276,20230607,M,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53376303,20230607,M,60대,경상북도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53376432,20230607,F,30대,경기도,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53376744,20230607,M,40대,부산광역시,300만원 미만,자기 계발을 위해,대인 관계-교제를 위해
53376813,20230607,F,60대,울산광역시,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53376885,20230607,M,60대,경상북도,700만원 이상,자기 계발을 위해,남는 시간을 보내기 위해
53377142,20230607,F,60대,강원도,300만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53377219,20230607,F,50대,인천광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,없음
