"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균
"권역별",동남권,749,0.8,2.3,4.9,13.6,38.8,33.3,6.4,5.1,1121,0,1,3.7,25.2,55.1,14,0.9,4.8,1020,0.8,1.4,2.1,13.6,20.9,41.9,19.3,5.6,960,0.5,0.6,2,20.8,35.7,32.5,8,5.2,682,1,0.7,2,16.3,37.4,33.1,9.4,5.3,836,0.2,0.4,1.7,7.4,20.4,51.4,18.5,5.8
"17개 시도별",서울,720,0.5,4.1,8.7,18.7,27.2,33.8,7.1,5,695,0.8,2.5,4.2,22.4,41.2,23.4,5.7,4.93,609,1,0.8,4.6,17.4,32.4,36.9,6.9,5.2,691,1.6,1.9,6.8,22.1,37,23,7.6,4.9,355,0.5,4,8.3,21.9,37.9,21.9,5.6,4.8,551,2.7,2.8,2.8,12.1,39.8,28.3,11.5,5.1
"17개 시도별",부산,303,0.5,0.5,0.8,13.4,37.7,35.1,11.9,5.4,516,0.1,0.6,4,31.5,52.7,10.8,0.3,4.7,411,0.2,1.7,1.5,12.6,23.4,41.4,19.1,5.6,467,0.8,0.9,2.7,14.9,34.4,42.4,3.8,5.2,310,0.3,0.7,2.9,19,41.5,31.9,3.7,5.1,319,0.4,0.6,3,8.3,15.3,61.8,10.6,5.7
"17개 시도별",대구,273,0,0,0.9,15.5,51.7,24.8,7.1,5.2,298,-,-,4.1,21,47.2,23.8,4,5.02,218,5.6,2.1,7.6,22.5,40.2,17.6,4.5,4.6,274,0.7,3.8,6.7,23.7,34.5,27.2,3.5,4.8,283,0.4,9.9,7.7,21.5,33.2,24.7,2.6,4.6,254,0.3,2.8,2.5,11.7,47.4,31.2,4.1,5.1
"17개 시도별",인천,411,0.2,0.5,6.3,23.3,41,22.5,6.3,5,334,-,2.8,3.2,12.6,40,38.5,3.1,5.17,285,14.4,3,3.1,20,22.8,29.8,6.9,4.5,276,28.7,6.3,2.2,11.5,32,16.5,2.8,3.7,216,28.3,5.6,1.1,20.6,19.8,16.8,7.9,3.8,287,1.1,2.4,0.5,18.3,40.7,33,3.9,5.1
"17개 시도별",광주,115,2.4,1.9,1.2,12.6,37.5,28.5,16,5.3,91,7.3,0.7,1.1,16.4,41.7,29.8,3,4.86,125,-,1.2,3.5,10,36.6,20.4,28.4,5.6,114,1.6,0,5.1,23.4,24.9,27.7,17.4,5.2,186,-,0.7,5.9,23.7,33.5,23,13.1,5.1,135,-,0.6,0.9,10.4,15,54.2,18.8,5.8
"17개 시도별",대전,260,0.2,0.7,9.1,23.9,47.7,15,3.4,4.8,261,-,0.8,3.6,22.8,47,21.2,4.7,4.98,238,1.3,1.9,2.3,9.8,39.4,40.9,4.5,5.2,89,0,1.8,1.6,37.1,25.4,33.8,0.3,4.9,115,2.3,4.7,3.8,15.2,44.7,21.9,7.5,4.9,178,0.4,-,1.1,25.9,44.8,24.7,3.1,5
"17개 시도별",울산,152,0.9,1.2,4,21.2,33.9,31.9,6.9,5.1,206,-,3.8,6.1,13.7,50.7,21.7,4,4.92,192,-,1.5,1.5,10.7,32,37.8,16.4,5.5,117,0,0.3,1.3,14.8,63.3,18.8,1.6,5,158,-,-,1,20.1,46.5,27.8,4.6,5.1,232,-,0.6,0.4,6.1,24.8,62.1,5.9,5.7
"17개 시도별",세종,63,1.4,9.7,17.9,11.8,41.9,17.2,0,4.3,91,-,0.6,7.4,25.1,37.5,27.2,2.3,4.9,109,0.6,7.5,2.4,9.2,47.8,28.8,3.7,5,21,2.3,31,4.1,10.4,9.9,42.3,0,4.2,43,-,-,2.1,21,51.1,21.9,3.8,5,71,-,-,-,13.7,55.4,25.1,5.9,5.2
"17개 시도별",경기,681,2.4,4,4.5,20.1,40.7,22.2,6.1,4.8,748,-,0.9,2.7,19.3,44.9,23.5,8.7,5.14,681,1,2.5,6,15.7,36.9,27.4,10.5,5.1,979,0.7,1.9,4.6,24.9,36.5,25.8,5.5,4.9,493,0.8,3.7,6.9,25.7,30.8,24.9,7.2,4.9,430,3.5,3.3,5.9,16.8,39.6,25.9,5,4.8
