SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
31108,2022-12,1029,제20회 만세보령문화제,만세보령문화제,16,문화축제
31109,2022-12,548,제20회 청양고추.구기자축제,청양고추구기자축제,49,문화축제
31110,2022-12,44,제21회 고성통일명태축제,고성통일명태축제,25,문화축제
31111,2022-12,5,제22회 과천축제,과천축제,300,문화축제
31112,2022-12,1122,제22회 무안연꽃축제,무안연꽃축제,270,문화축제
31113,2022-12,1028,제22회 보령머드축제,보령머드축제,2990,문화축제
31114,2022-12,371,제23회 단양온달문화축제,단양온달문화축제,70,문화축제
31115,2022-12,35,제23회 파주장단콩축제,파주장단콩축제,1450,문화축제
31116,2022-12,1104,제23회 황매산철쭉제,황매산철쭉제,16,문화축제
31117,2022-12,511,제24회 부산국제영화제,부산국제영화제,19990,문화축제
31118,2022-12,509,제24회 부산바다축제,부산바다축제,300,문화축제
31119,2022-12,222,제25회 남도음식문화큰잔치,남도음식문화큰잔치,60,문화축제
31120,2022-12,318,제25회 지리산 바래봉 철쭉제,지리산바래봉철쭉제,38,문화축제
31121,2022-12,895,제26회 연천구석기축제,연천구석기축제,1720,문화축제
31122,2022-12,1101,제27회 영도다리축제,영도다리축제,1070,문화축제
31123,2022-12,1155,제27회 화도진축제,화도진축제,90,문화축제
31124,2022-12,685,제28회 함안낙화놀이,함안낙화놀이,5870,문화축제
31125,2022-12,1156,제28회 화도진축제,화도진축제,90,문화축제
31126,2022-12,1157,제29회 화도진축제,화도진축제,90,문화축제
31127,2022-12,58,제30회 정읍사문화제,정읍사문화제,17,문화축제
31128,2022-12,1158,제30회 화도진축제,화도진축제,90,문화축제
31129,2022-12,32,제32회 율곡문화제,율곡문화제,16,문화축제
31130,2022-12,1103,제35회 대야문화제,대야문화제,20,문화축제
31131,2022-12,43,제37회 고성군민의 날 및 수성문화제,고성군민의날및수성문화제,12,문화축제
31132,2022-12,372,제37회 단양소백산철쭉제,단양소백산철쭉제,16,문화축제
31133,2022-12,846,제37회 제주유채꽃축제,제주유채꽃축제,710,문화축제
31134,2022-12,505,제37회 해운대달맞이온천축제,해운대달맞이온천축제,40,문화축제
31135,2022-12,221,제3회 강진만 춤추는 갈대축제,강진만춤추는갈대축제,70,문화축제
31136,2022-12,130,제3회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,120,문화축제
31137,2022-12,775,제3회 홍천사과축제,홍천사과축제,150,문화축제
31138,2022-12,218,제46회 강진청자축제,강진청자축제,580,문화축제
31139,2022-12,377,제47회 신라문화제,신라문화제,420,문화축제
31140,2022-12,1066,제47회의병제전,의병제전,13,문화축제
31141,2022-12,132,제4회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,120,문화축제
31142,2022-12,2,제50회 영동난계국악축제,영동난계국악축제,1260,문화축제
31143,2022-12,60,제52회 황토현동학농민혁명기념제,황토현동학농민혁명기념제,20,문화축제
31144,2022-12,383,제56회 수원화성문화제,수원화성문화제,300,문화축제
31145,2022-12,778,제58회 천령문화제,천령문화제,14,문화축제
31146,2022-12,134,제5회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,120,문화축제
31147,2022-12,282,제63회 백제문화제,백제문화제,1020,문화축제
31148,2022-12,291,제64회 백제문화제,백제문화제,1020,문화축제
31149,2022-12,302,제65회 백제문화제,백제문화제,1020,문화축제
31150,2022-12,858,제6회 국제전기자동차엑스포,국제전기자동차엑스포,170,문화축제
31151,2022-12,136,제6회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,120,문화축제
31152,2022-12,137,제7회 낙동강세계평화문화 대축전,낙동강세계평화문화대축전,120,문화축제
31153,2022-12,773,제7회 홍천인삼송어축제,홍천인삼송어축제,60,문화축제
31154,2022-12,317,제89회 춘향제,춘향제,520,문화축제
31155,2022-12,240,제8회 낙동강 구포나루 축제,낙동강구포나루축제,30,문화축제
31156,2022-12,3,제8회 대한민국와인축제,대한민국와인축제,30,문화축제
31157,2022-12,897,제8회 북페스티벌,북페스티벌,130,문화축제
31158,2022-12,1050,제야타종식,제야타종식,10,문화축제
31159,2022-12,840,제주 라프 별빛축제,제주라프별빛축제,130,문화축제
31160,2022-12,843,제주들불축제,제주들불축제,1850,문화축제
31161,2022-12,842,제주왕벚꽃축제,제주왕벚꽃축제,100,문화축제
31162,2022-12,839,제주윈터페스티벌,제주윈터페스티벌,710,문화축제
31163,2022-12,875,제주유채꽃축제,제주유채꽃축제,710,문화축제
31164,2022-12,855,제주푸드앤와인페스티벌,제주푸드앤와인페스티벌,50,문화축제
31165,2022-12,865,제주해비치아트페스티벌,제주해비치아트페스티벌,70,문화축제
31166,2022-12,99,제천국제음악영화제,제천국제음악영화제,1190,문화축제
31167,2022-12,100,제천의병제,제천의병제,30,문화축제
31168,2022-12,720,조선통신사 축제,조선통신사축제,40,문화축제
31169,2022-12,411,주안미디어문화축제,주안미디어문화축제,40,문화축제
31170,2022-12,127,중랑 해맞이행사,중랑해맞이행사,26,문화축제
31171,2022-12,315,지리산 바래봉 눈꽃축제,지리산바래봉눈꽃축제,760,문화축제
31172,2022-12,114,진주남강유등축제,진주남강유등축제,1720,문화축제
31173,2022-12,118,진주논개제,진주논개제,100,문화축제
31174,2022-12,655,진해군악의장페스티벌,진해군악의장페스티벌,30,문화축제
31175,2022-12,654,진해군항제,진해군항제,3590,문화축제
31176,2022-12,52,처용문화제,처용문화제,120,문화축제
31177,2022-12,592,천만송이 국화축제,천만송이국화축제,10,문화축제
31178,2022-12,166,천안성환배축제,천안성환배축제,27,문화축제
31179,2022-12,164,천안예술제,천안예술제,14,문화축제
31180,2022-12,169,천안춤영화제,천안춤영화제,17,문화축제
31181,2022-12,167,천안호두축제,천안호두축제,50,문화축제
31182,2022-12,163,천안흥타령춤축제,천안흥타령춤축제,520,문화축제
31183,2022-12,711,천을산 해맞이,천을산해맞이,1400,문화축제
31184,2022-12,679,청룡문화제,청룡문화제,38,문화축제
31185,2022-12,831,청소년어울림마당 1회차,청소년어울림마당,500,문화축제
31186,2022-12,832,청소년어울림마당 2회차,청소년어울림마당,500,문화축제
31187,2022-12,224,청송사과축제,청송사과축제,1150,문화축제
31188,2022-12,209,청양고추.구기자축제,청양고추구기자축제,49,문화축제
31189,2022-12,23,청원생명축제,청원생명축제,210,문화축제
31190,2022-12,98,청풍호벚꽃축제,청풍호벚꽃축제,50,문화축제
31191,2022-12,626,추억의충장축제,추억의충장축제,60,문화축제
31192,2022-12,670,추자도 참굴비 대축제,추자도참굴비대축제,198,문화축제
31193,2022-12,1139,춘천마임축제,춘천마임축제,770,문화축제
31194,2022-12,1140,춘천연극제,춘천연극제,160,문화축제
31195,2022-12,1142,춘천인형극제,춘천인형극제,1020,문화축제
31196,2022-12,116,코리아드라마페스티벌,코리아드라마페스티벌,180,문화축제
31197,2022-12,239,크리스마스거리축제,크리스마스거리축제,40,문화축제
31198,2022-12,1072,크리스마스트리문화축제,크리스마스트리문화축제,50,문화축제
31199,2022-12,639,크리스마스트리축제,크리스마스트리축제,1240,문화축제
31200,2022-12,841,탐라국입춘굿놀이,탐라국입춘굿놀이,60,문화축제
31201,2022-12,890,태백산눈축제,태백산눈축제,7110,문화축제
31202,2022-12,49,태화강 연등축제,태화강연등축제,10,문화축제
31203,2022-12,48,통영한산대첩축제,통영한산대첩축제,170,문화축제
31204,2022-12,751,퇴촌토마토축제,퇴촌토마토축제,120,문화축제
31205,2022-12,31,파주북소리2019,파주북소리,60,문화축제
31206,2022-12,460,파주장단콩축제,파주장단콩축제,1450,문화축제
31207,2022-12,1007,팔공산 단풍축제,팔공산단풍축제,17,문화축제
31208,2022-12,1008,팔공산 벚꽃축제,팔공산벚꽃축제,29,문화축제
31209,2022-12,179,팔봉산감자축제,팔봉산감자축제,16,문화축제
31210,2022-12,1039,평생학습축제,평생학습축제,100,문화축제
31211,2022-12,1083,평창더위사냥축제,평창더위사냥축제,30,문화축제
31212,2022-12,1085,평창백일홍축제,평창백일홍축제,60,문화축제
31213,2022-12,1081,평창송어축제,평창송어축제,129800,문화축제
31214,2022-12,1084,평창효석문화제,평창효석문화제,50,문화축제
31215,2022-12,149,포은문화제,포은문화제,70,문화축제
31216,2022-12,343,포항국제불빛축제,포항국제불빛축제,280,문화축제
31217,2022-12,876,한라산청정 고사리축제,한라산청정고사리축제,27,문화축제
31218,2022-12,853,한라산청정고사리축제,한라산청정고사리축제,27,문화축제
31219,2022-12,207,한산모시문화제,한산모시문화제,100,문화축제
31220,2022-12,112,한성백제문화제,한성백제문화제,170,문화축제
31221,2022-12,193,한진포구 바지락 갯벌체험축제,한진포구바지락갯벌체험축제,14,문화축제
31222,2022-12,1053,함백산야생화축제,함백산야생화축제,13,문화축제
31223,2022-12,833,해맞이 행사,해맞이행사,9210,문화축제
31224,2022-12,228,해맞이축제,해맞이축제,46680,문화축제
31225,2022-12,1010,해맞이행사,해맞이행사,9210,문화축제
31226,2022-12,739,해운대 북극곰축제,해운대북극곰축제,18150,문화축제
31227,2022-12,403,햇사레장호원복숭아축제,햇사레장호원복숭아축제,10,문화축제
31228,2022-12,936,향촌동수제화골목 2014년「빨간구두 이야기」,향촌동수제화골목,23,문화축제
31229,2022-12,941,향촌동수제화골목 2015년「빨간구두 이야기」,향촌동수제화골목,23,문화축제
31230,2022-12,948,향촌동수제화골목 2016년「빨간구두 이야기」,향촌동수제화골목,23,문화축제
31231,2022-12,959,향촌동수제화골목 2017년「빨간구두 이야기」,향촌동수제화골목,23,문화축제
31232,2022-12,972,향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목,23,문화축제
31233,2022-12,988,허준축제,허준축제,60,문화축제
31234,2022-12,1107,현인가요제,현인가요제,90,문화축제
31235,2022-12,699,형형색색달구벌관등놀이,형형색색달구벌관등놀이,40,문화축제
31236,2022-12,347,호미곶한민족해맞이축전,호미곶한민족해맞이축전,110,문화축제
31237,2022-12,25,홍길동축제,홍길동축제,20,문화축제
31238,2022-12,588,홍성남당항 대하축제,홍성남당항대하축제,200,문화축제
31239,2022-12,590,홍성남당항 새조개축제,홍성남당항새조개축제,570,문화축제
31240,2022-12,211,홍성남당항대하축제,홍성남당항대하축제,200,문화축제
31241,2022-12,212,홍성남당항새조개축제,홍성남당항새조개축제,570,문화축제
31242,2022-12,210,홍성역사인물축제,홍성역사인물축제,70,문화축제
31243,2022-12,461,화성뱃놀이축제,화성뱃놀이축제,180,문화축제
31244,2022-12,790,화순 국화향연,화순국화향연,110,문화축제
31245,2022-12,870,황태축제,황태축제,26,문화축제
31246,2022-12,1045,횡성한우축제,횡성한우축제,1170,문화축제
31247,2022-12,585,효문화뿌리축제,효문화뿌리축제,14,문화축제
31248,2022-12,320,흥부제,흥부제,50,문화축제
