SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
31670,2023-02,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,30,문화축제
31671,2023-02,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,590,문화축제
31672,2023-02,581,제14회 시흥갯골축제,시흥갯골축제,600,문화축제
31673,2023-02,580,제14회 전국해양스포츠제전,전국해양스포츠제전,40,문화축제
31674,2023-02,89,제15회 구리 코스모스 축제,구리코스모스축제,90,문화축제
31675,2023-02,88,제15회 구리한강 유채꽃 축제,구리한강유채꽃축제,90,문화축제
31676,2023-02,288,제15회 마곡사신록축제,마곡사신록축제,30,문화축제
31677,2023-02,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,220,문화축제
31678,2023-02,540,제15회 영산포 홍어축제,영산포홍어축제,100,문화축제
31679,2023-02,783,제15회 영양산나물축제,영양산나물축제,700,문화축제
31680,2023-02,397,제15회 진안고원 운장산고로쇠축제,진안고원운장산고로쇠축제,80,문화축제
31681,2023-02,373,제15회 차성문화제,차성문화제,19,문화축제
31682,2023-02,34,제15회 파주개성인삼축제,파주개성인삼축제,30,문화축제
31683,2023-02,91,제16회 구리 코스모스 축제,구리코스모스축제,90,문화축제
31684,2023-02,90,제16회 구리한강 유채꽃 축제,구리한강유채꽃축제,90,문화축제
31685,2023-02,297,제16회 마곡사신록축제,마곡사신록축제,30,문화축제
31686,2023-02,672,제16회 방선문축제,방선문축제,19,문화축제
31687,2023-02,642,제16회 추억의 충장축제,추억의충장축제,30,문화축제
31688,2023-02,92,제17회 구리 유채꽃 축제,구리유채꽃축제,100,문화축제
31689,2023-02,93,제17회 구리 코스모스 축제,구리코스모스축제,90,문화축제
31690,2023-02,94,제18회 구리 유채꽃 축제,구리유채꽃축제,100,문화축제
31691,2023-02,95,제18회 구리 코스모스 축제,구리코스모스축제,90,문화축제
31692,2023-02,1044,제18회 사상강변축제,사상강변축제,50,문화축제
31693,2023-02,219,제18회 전라병영성 축제,전라병영성축제,30,문화축제
31694,2023-02,1102,제18회 합천벚꽃마라톤대회,합천벚꽃마라톤대회,1540,문화축제
31695,2023-02,671,제18회삼양검은모래축제,삼양검은모래축제,20,문화축제
31696,2023-02,96,제19회 구리 유채꽃 축제,구리유채꽃축제,100,문화축제
31697,2023-02,97,제19회 구리 코스모스 축제,구리코스모스축제,90,문화축제
31698,2023-02,1042,제19회 사상전통달집놀이,사상전통달집놀이,610,문화축제
31699,2023-02,270,제19회 산청한방약초축제,산청한방약초축제,350,문화축제
31700,2023-02,500,제19회 전주국제영화제,전주국제영화제,11800,문화축제
31701,2023-02,779,제19회광안리어방축제,광안리어방축제,340,문화축제
31702,2023-02,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,590,문화축제
31703,2023-02,541,제1회 천년나주목읍성문화축제,천년나주목읍성문화축제,10,문화축제
31704,2023-02,79,제1회의성슈퍼푸드마늘축제,의성슈퍼푸드마늘축제,17,문화축제
31705,2023-02,548,제20회 청양고추.구기자축제,청양고추구기자축제,60,문화축제
31706,2023-02,1067,제20회 한우산 철쭉제,한우산철쭉제,17,문화축제
31707,2023-02,44,제21회 고성통일명태축제,고성통일명태축제,20,문화축제
31708,2023-02,5,제22회 과천축제,과천축제,160,문화축제
31709,2023-02,1122,제22회 무안연꽃축제,무안연꽃축제,560,문화축제
31710,2023-02,1028,제22회 보령머드축제,보령머드축제,3600,문화축제
31711,2023-02,371,제23회 단양온달문화축제,단양온달문화축제,17,문화축제
31712,2023-02,35,제23회 파주장단콩축제,파주장단콩축제,420,문화축제
31713,2023-02,1104,제23회 황매산철쭉제,황매산철쭉제,200,문화축제
31714,2023-02,319,제24회 봉화산 철쭉제,봉화산철쭉제,40,문화축제
31715,2023-02,511,제24회 부산국제영화제,부산국제영화제,8040,문화축제
31716,2023-02,509,제24회 부산바다축제,부산바다축제,240,문화축제
31717,2023-02,222,제25회 남도음식문화큰잔치,남도음식문화큰잔치,130,문화축제
31718,2023-02,318,제25회 지리산 바래봉 철쭉제,지리산바래봉철쭉제,290,문화축제
31719,2023-02,895,제26회 연천구석기축제,연천구석기축제,740,문화축제
31720,2023-02,568,제26회 오리문화제,오리문화제,11,문화축제
31721,2023-02,1101,제27회 영도다리축제,영도다리축제,210,문화축제
31722,2023-02,1155,제27회 화도진축제,화도진축제,140,문화축제
31723,2023-02,685,제28회 함안낙화놀이,함안낙화놀이,5330,문화축제
31724,2023-02,1156,제28회 화도진축제,화도진축제,140,문화축제
31725,2023-02,1157,제29회 화도진축제,화도진축제,140,문화축제
31726,2023-02,58,제30회 정읍사문화제,정읍사문화제,15,문화축제
31727,2023-02,1158,제30회 화도진축제,화도진축제,140,문화축제
31728,2023-02,316,제31회 지리산 뱀사골 고로쇠 약수제,지리산뱀사골고로쇠약수제,610,문화축제
31729,2023-02,32,제32회 율곡문화제,율곡문화제,30,문화축제
31730,2023-02,683,제32회 함안아라문화제,함안아라문화제,50,문화축제
31731,2023-02,1103,제35회 대야문화제,대야문화제,14,문화축제
31732,2023-02,372,제37회 단양소백산철쭉제,단양소백산철쭉제,140,문화축제
31733,2023-02,846,제37회 제주유채꽃축제,제주유채꽃축제,3080,문화축제
31734,2023-02,505,제37회 해운대달맞이온천축제,해운대달맞이온천축제,380,문화축제
31735,2023-02,221,제3회 강진만 춤추는 갈대축제,강진만춤추는갈대축제,26,문화축제
31736,2023-02,130,제3회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,80,문화축제
31737,2023-02,775,제3회 홍천사과축제,홍천사과축제,30,문화축제
31738,2023-02,218,제46회 강진청자축제,강진청자축제,51530,문화축제
31739,2023-02,377,제47회 신라문화제,신라문화제,380,문화축제
31740,2023-02,1066,제47회의병제전,의병제전,90,문화축제
31741,2023-02,132,제4회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,80,문화축제
31742,2023-02,2,제50회 영동난계국악축제,영동난계국악축제,140,문화축제
31743,2023-02,60,제52회 황토현동학농민혁명기념제,황토현동학농민혁명기념제,30,문화축제
31744,2023-02,383,제56회 수원화성문화제,수원화성문화제,260,문화축제
31745,2023-02,233,제58회 3·1민속문화제,31민속문화제,60,문화축제
31746,2023-02,778,제58회 천령문화제,천령문화제,30,문화축제
31747,2023-02,422,제5회 강서낙동강 30리 벚꽃축제,강서낙동강30리벚꽃축제,70,문화축제
31748,2023-02,134,제5회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,80,문화축제
31749,2023-02,282,제63회 백제문화제,백제문화제,1330,문화축제
31750,2023-02,291,제64회 백제문화제,백제문화제,1330,문화축제
31751,2023-02,302,제65회 백제문화제,백제문화제,1330,문화축제
31752,2023-02,858,제6회 국제전기자동차엑스포,국제전기자동차엑스포,510,문화축제
31753,2023-02,136,제6회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,80,문화축제
31754,2023-02,137,제7회 낙동강세계평화문화 대축전,낙동강세계평화문화대축전,80,문화축제
31755,2023-02,317,제89회 춘향제,춘향제,1980,문화축제
31756,2023-02,3,제8회 대한민국와인축제,대한민국와인축제,15,문화축제
31757,2023-02,897,제8회 북페스티벌,북페스티벌,210,문화축제
31758,2023-02,840,제주 라프 별빛축제,제주라프별빛축제,50,문화축제
31759,2023-02,860,제주국제관광마라톤축제,제주국제관광마라톤축제,30,문화축제
31760,2023-02,843,제주들불축제,제주들불축제,22570,문화축제
31761,2023-02,842,제주왕벚꽃축제,제주왕벚꽃축제,1130,문화축제
31762,2023-02,875,제주유채꽃축제,제주유채꽃축제,3080,문화축제
31763,2023-02,855,제주푸드앤와인페스티벌,제주푸드앤와인페스티벌,70,문화축제
31764,2023-02,865,제주해비치아트페스티벌,제주해비치아트페스티벌,140,문화축제
31765,2023-02,99,제천국제음악영화제,제천국제음악영화제,1070,문화축제
31766,2023-02,100,제천의병제,제천의병제,17,문화축제
31767,2023-02,720,조선통신사 축제,조선통신사축제,140,문화축제
31768,2023-02,411,주안미디어문화축제,주안미디어문화축제,20,문화축제
31769,2023-02,315,지리산 바래봉 눈꽃축제,지리산바래봉눈꽃축제,510,문화축제
31770,2023-02,114,진주남강유등축제,진주남강유등축제,1000,문화축제
31771,2023-02,118,진주논개제,진주논개제,220,문화축제
31772,2023-02,655,진해군악의장페스티벌,진해군악의장페스티벌,160,문화축제
31773,2023-02,654,진해군항제,진해군항제,80400,문화축제
31774,2023-02,52,처용문화제,처용문화제,100,문화축제
31775,2023-02,168,천안북면위례벚꽃축제,천안북면위례벚꽃축제,12,문화축제
31776,2023-02,166,천안성환배축제,천안성환배축제,12,문화축제
31777,2023-02,169,천안춤영화제,천안춤영화제,20,문화축제
31778,2023-02,167,천안호두축제,천안호두축제,20,문화축제
31779,2023-02,163,천안흥타령춤축제,천안흥타령춤축제,390,문화축제
31780,2023-02,711,천을산 해맞이,천을산해맞이,12,문화축제
31781,2023-02,679,청룡문화제,청룡문화제,20,문화축제
31782,2023-02,583,청산도슬로우걷기축제,청산도슬로우걷기축제,19,문화축제
31783,2023-02,831,청소년어울림마당 1회차,청소년어울림마당,280,문화축제
31784,2023-02,832,청소년어울림마당 2회차,청소년어울림마당,280,문화축제
31785,2023-02,224,청송사과축제,청송사과축제,410,문화축제
31786,2023-02,209,청양고추.구기자축제,청양고추구기자축제,60,문화축제
31787,2023-02,23,청원생명축제,청원생명축제,270,문화축제
31788,2023-02,98,청풍호벚꽃축제,청풍호벚꽃축제,430,문화축제
31789,2023-02,626,추억의충장축제,추억의충장축제,30,문화축제
31790,2023-02,735,추월산벚꽃축제,추월산벚꽃축제,14,문화축제
31791,2023-02,670,추자도 참굴비 대축제,추자도참굴비대축제,18,문화축제
31792,2023-02,1139,춘천마임축제,춘천마임축제,1090,문화축제
31793,2023-02,1140,춘천연극제,춘천연극제,370,문화축제
31794,2023-02,1142,춘천인형극제,춘천인형극제,890,문화축제
31795,2023-02,116,코리아드라마페스티벌,코리아드라마페스티벌,70,문화축제
31796,2023-02,841,탐라국입춘굿놀이,탐라국입춘굿놀이,360,문화축제
31797,2023-02,890,태백산눈축제,태백산눈축제,5710,문화축제
31798,2023-02,215,태안국제모래조각 페스티벌,태안국제모래조각페스티벌,17,문화축제
31799,2023-02,728,태조 이성계 축제,태조이성계축제,11,문화축제
31800,2023-02,49,태화강 연등축제,태화강연등축제,14,문화축제
31801,2023-02,48,통영한산대첩축제,통영한산대첩축제,260,문화축제
31802,2023-02,751,퇴촌토마토축제,퇴촌토마토축제,370,문화축제
31803,2023-02,31,파주북소리2019,파주북소리,60,문화축제
31804,2023-02,460,파주장단콩축제,파주장단콩축제,420,문화축제
31805,2023-02,1008,팔공산 벚꽃축제,팔공산벚꽃축제,110,문화축제
31806,2023-02,179,팔봉산감자축제,팔봉산감자축제,30,문화축제
31807,2023-02,1039,평생학습축제,평생학습축제,60,문화축제
31808,2023-02,1083,평창더위사냥축제,평창더위사냥축제,40,문화축제
31809,2023-02,1085,평창백일홍축제,평창백일홍축제,50,문화축제
31810,2023-02,1081,평창송어축제,평창송어축제,28900,문화축제
31811,2023-02,1084,평창효석문화제,평창효석문화제,60,문화축제
31812,2023-02,149,포은문화제,포은문화제,40,문화축제
31813,2023-02,343,포항국제불빛축제,포항국제불빛축제,300,문화축제
31814,2023-02,345,포항운하축제,포항운하축제,30,문화축제
31815,2023-02,344,포항해병대문화축제,포항해병대문화축제,80,문화축제
31816,2023-02,891,한강낙동강발원지축제,한강낙동강발원지축제,11,문화축제
31817,2023-02,876,한라산청정 고사리축제,한라산청정고사리축제,260,문화축제
31818,2023-02,853,한라산청정고사리축제,한라산청정고사리축제,260,문화축제
31819,2023-02,207,한산모시문화제,한산모시문화제,170,문화축제
31820,2023-02,112,한성백제문화제,한성백제문화제,170,문화축제
31821,2023-02,193,한진포구 바지락 갯벌체험축제,한진포구바지락갯벌체험축제,30,문화축제
31822,2023-02,1053,함백산야생화축제,함백산야생화축제,30,문화축제
31823,2023-02,833,해맞이 행사,해맞이행사,40,문화축제
31824,2023-02,228,해맞이축제,해맞이축제,8400,문화축제
31825,2023-02,1010,해맞이행사,해맞이행사,40,문화축제
31826,2023-02,176,해미벚꽃축제,해미벚꽃축제,70,문화축제
31827,2023-02,739,해운대 북극곰축제,해운대북극곰축제,70,문화축제
31828,2023-02,1078,향수옥천 포도복숭아축제,향수옥천포도복숭아축제,13,문화축제
31829,2023-02,988,허준축제,허준축제,100,문화축제
31830,2023-02,1107,현인가요제,현인가요제,90,문화축제
31831,2023-02,699,형형색색달구벌관등놀이,형형색색달구벌관등놀이,150,문화축제
31832,2023-02,347,호미곶한민족해맞이축전,호미곶한민족해맞이축전,12,문화축제
31833,2023-02,25,홍길동축제,홍길동축제,29,문화축제
31834,2023-02,588,홍성남당항 대하축제,홍성남당항대하축제,180,문화축제
31835,2023-02,590,홍성남당항 새조개축제,홍성남당항새조개축제,8460,문화축제
31836,2023-02,211,홍성남당항대하축제,홍성남당항대하축제,180,문화축제
31837,2023-02,212,홍성남당항새조개축제,홍성남당항새조개축제,8460,문화축제
31838,2023-02,210,홍성역사인물축제,홍성역사인물축제,70,문화축제
31839,2023-02,461,화성뱃놀이축제,화성뱃놀이축제,260,문화축제
31840,2023-02,790,화순 국화향연,화순국화향연,140,문화축제
31841,2023-02,789,화순고인돌문화축제,화순고인돌문화축제,14,문화축제
31842,2023-02,787,화순운주문화축제,화순운주문화축제,13,문화축제
31843,2023-02,870,황태축제,황태축제,37,문화축제
31844,2023-02,1045,횡성한우축제,횡성한우축제,1350,문화축제
31845,2023-02,585,효문화뿌리축제,효문화뿌리축제,16,문화축제
31846,2023-02,467,흑석산 철쭉제,흑석산철쭉제,20,문화축제
31847,2023-02,320,흥부제,흥부제,60,문화축제
