SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
33976,2023-05,1128,은평누리축제,은평누리축제,30,문화축제
33977,2023-05,1114,은행나무길 축제,은행나무길축제,160,문화축제
33978,2023-05,781,음성품바축제,음성품바축제,56790,문화축제
33979,2023-05,105,의견문화제,의견문화제,180,문화축제
33980,2023-05,495,의왕백운예술제,의왕백운예술제,12,문화축제
33981,2023-05,494,의왕철도축제,의왕철도축제,11800,문화축제
33982,2023-05,61,의정부가족문화대축제,의정부가족문화대축제,290,문화축제
33983,2023-05,73,의정부음악극축제,의정부음악극축제,1570,문화축제
33984,2023-05,214,의좋은형제축제,의좋은형제축제,100,문화축제
33985,2023-05,402,이천도자기축제,이천도자기축제,49140,문화축제
33986,2023-05,407,이천백사산수유꽃축제,이천백사산수유꽃축제,280,문화축제
33987,2023-05,401,이천쌀문화축제,이천쌀문화축제,720,문화축제
33988,2023-05,404,이천인삼축제,이천인삼축제,50,문화축제
33989,2023-05,869,이호테우축제,이호테우축제,110,문화축제
33990,2023-05,591,익산서동축제,익산서동축제,1750,문화축제
33991,2023-05,687,인삼골축제,인삼골축제,30,문화축제
33992,2023-05,872,인제빙어축제,인제빙어축제,490,문화축제
33993,2023-05,1069,인천개항장문화재야행,인천개항장문화재야행,1490,문화축제
33994,2023-05,1073,인천상륙작전 월미축제,인천상륙작전월미축제,11,문화축제
33995,2023-05,109,임실N치즈축제,임실N치즈축제,960,문화축제
33996,2023-05,160,임자도 민어 축제,임자도민어축제,12,문화축제
33997,2023-05,165,입장거봉포도축제,입장거봉포도축제,90,문화축제
33998,2023-05,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,140,문화축제
33999,2023-05,203,자연산 광어.도미 축제,자연산광어도미축제,70,문화축제
34000,2023-05,192,장고항 실치축제,장고항실치축제,3850,문화축제
34001,2023-05,793,장미꽃 필(feel)무렵,장미꽃필무렵,61500,문화축제
34002,2023-05,1022,장미축제,장미축제,290200,문화축제
34003,2023-05,582,장보고수산물축제,장보고수산물축제,920,문화축제
34004,2023-05,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,120,문화축제
34005,2023-05,1146,전국관악경연대회,전국관악경연대회,40,문화축제
34006,2023-05,1147,전국합창경연대회,전국합창경연대회,20,문화축제
34007,2023-05,503,전주국제발효식품엑스포,전주국제발효식품엑스포,60,문화축제
34008,2023-05,499,전주단오축제,전주단오축제,170,문화축제
34009,2023-05,497,전주대사습놀이,전주대사습놀이,6210,문화축제
34010,2023-05,498,전주세계소리축제,전주세계소리축제,1460,문화축제
34011,2023-05,502,전주한지문화축제,전주한지문화축제,1010,문화축제
34012,2023-05,1055,정선아리랑제,정선아리랑제,1010,문화축제
34013,2023-05,708,정월대보름 행사,정월대보름행사,40,문화축제
34014,2023-05,369,정월대보름달맞이축제,정월대보름달맞이축제,19,문화축제
34015,2023-05,1138,정월대보름축제,정월대보름축제,90,문화축제
34016,2023-05,342,정월대보름행사,정월대보름행사,40,문화축제
34017,2023-05,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,120,문화축제
34018,2023-05,851,제 9회 수월봉 트레일,수월봉트레일,150,문화축제
34019,2023-05,824,제10주년 세계인의 날 기념행사,세계인의날기념행사,20,문화축제
34020,2023-05,772,제10회 무궁화축제,무궁화축제,180,문화축제
34021,2023-05,825,제11주년 세계인의 날 기념행사,세계인의날기념행사,20,문화축제
34022,2023-05,6,제11회 마포나루새우젓축제,마포나루새우젓축제,140,문화축제
34023,2023-05,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,30,문화축제
34024,2023-05,847,제11회 우도소라축제,우도소라축제,100,문화축제
34025,2023-05,399,제11회 진안고원 수박축제,진안고원수박축제,40,문화축제
34026,2023-05,826,제12주년 세계인의 날 기념행사,세계인의날기념행사,20,문화축제
34027,2023-05,269,제12회 지리산산청곶감축제,지리산산청곶감축제,40,문화축제
34028,2023-05,273,제13회 기산국악제전,기산국악제전,17,문화축제
34029,2023-05,1,제13회 영동포도축제,영동포도축제,1830,문화축제
34030,2023-05,486,제13회 청도유등제,청도유등제,520,문화축제
34031,2023-05,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,190,문화축제
34032,2023-05,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,840,문화축제
34033,2023-05,1100,제14회 수국꽃 문화축제,수국꽃문화축제,130,문화축제
34034,2023-05,581,제14회 시흥갯골축제,시흥갯골축제,1560,문화축제
34035,2023-05,580,제14회 전국해양스포츠제전,전국해양스포츠제전,390,문화축제
34036,2023-05,89,제15회 구리 코스모스 축제,구리코스모스축제,680,문화축제
34037,2023-05,88,제15회 구리한강 유채꽃 축제,구리한강유채꽃축제,6950,문화축제
34038,2023-05,288,제15회 마곡사신록축제,마곡사신록축제,120,문화축제
34039,2023-05,512,제15회 부산세계불꽃축제,부산세계불꽃축제,60,문화축제
34040,2023-05,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,500,문화축제
34041,2023-05,540,제15회 영산포 홍어축제,영산포홍어축제,2650,문화축제
34042,2023-05,783,제15회 영양산나물축제,영양산나물축제,21930,문화축제
34043,2023-05,373,제15회 차성문화제,차성문화제,70,문화축제
34044,2023-05,34,제15회 파주개성인삼축제,파주개성인삼축제,90,문화축제
34045,2023-05,91,제16회 구리 코스모스 축제,구리코스모스축제,680,문화축제
34046,2023-05,90,제16회 구리한강 유채꽃 축제,구리한강유채꽃축제,6950,문화축제
34047,2023-05,297,제16회 마곡사신록축제,마곡사신록축제,120,문화축제
34048,2023-05,672,제16회 방선문축제,방선문축제,470,문화축제
34049,2023-05,642,제16회 추억의 충장축제,추억의충장축제,90,문화축제
34050,2023-05,598,제17회 고양 연등문화축제,고양연등문화축제,150,문화축제
34051,2023-05,92,제17회 구리 유채꽃 축제,구리유채꽃축제,35380,문화축제
34052,2023-05,93,제17회 구리 코스모스 축제,구리코스모스축제,680,문화축제
34053,2023-05,331,제17회 한여름밤의 축제,한여름밤의축제,14,문화축제
34054,2023-05,94,제18회 구리 유채꽃 축제,구리유채꽃축제,35380,문화축제
34055,2023-05,95,제18회 구리 코스모스 축제,구리코스모스축제,680,문화축제
34056,2023-05,1044,제18회 사상강변축제,사상강변축제,40,문화축제
34057,2023-05,219,제18회 전라병영성 축제,전라병영성축제,50,문화축제
34058,2023-05,1102,제18회 합천벚꽃마라톤대회,합천벚꽃마라톤대회,19,문화축제
34059,2023-05,671,제18회삼양검은모래축제,삼양검은모래축제,50,문화축제
34060,2023-05,96,제19회 구리 유채꽃 축제,구리유채꽃축제,35380,문화축제
34061,2023-05,97,제19회 구리 코스모스 축제,구리코스모스축제,680,문화축제
34062,2023-05,668,제19회 도두오래물축제,도두오래물축제,50,문화축제
34063,2023-05,270,제19회 산청한방약초축제,산청한방약초축제,930,문화축제
34064,2023-05,500,제19회 전주국제영화제,전주국제영화제,56700,문화축제
34065,2023-05,779,제19회광안리어방축제,광안리어방축제,79750,문화축제
34066,2023-05,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,380,문화축제
34067,2023-05,960,제1회 북성로 축제,북성로축제,15,문화축제
34068,2023-05,809,제1회 상록수문화제,상록수문화제,30,문화축제
34069,2023-05,541,제1회 천년나주목읍성문화축제,천년나주목읍성문화축제,11,문화축제
34070,2023-05,79,제1회의성슈퍼푸드마늘축제,의성슈퍼푸드마늘축제,20,문화축제
34071,2023-05,548,제20회 청양고추.구기자축제,청양고추구기자축제,340,문화축제
34072,2023-05,1067,제20회 한우산 철쭉제,한우산철쭉제,29,문화축제
34073,2023-05,44,제21회 고성통일명태축제,고성통일명태축제,40,문화축제
34074,2023-05,5,제22회 과천축제,과천축제,1150,문화축제
34075,2023-05,1122,제22회 무안연꽃축제,무안연꽃축제,3450,문화축제
34076,2023-05,1028,제22회 보령머드축제,보령머드축제,26110,문화축제
34077,2023-05,769,제22회 찰옥수수축제,찰옥수수축제,14,문화축제
34078,2023-05,371,제23회 단양온달문화축제,단양온달문화축제,60,문화축제
34079,2023-05,35,제23회 파주장단콩축제,파주장단콩축제,610,문화축제
34080,2023-05,1104,제23회 황매산철쭉제,황매산철쭉제,1630,문화축제
34081,2023-05,319,제24회 봉화산 철쭉제,봉화산철쭉제,120,문화축제
34082,2023-05,511,제24회 부산국제영화제,부산국제영화제,28350,문화축제
34083,2023-05,509,제24회 부산바다축제,부산바다축제,3820,문화축제
34084,2023-05,510,제24회 송정해변축제,송정해변축제,18,문화축제
34085,2023-05,222,제25회 남도음식문화큰잔치,남도음식문화큰잔치,80,문화축제
34086,2023-05,318,제25회 지리산 바래봉 철쭉제,지리산바래봉철쭉제,3830,문화축제
34087,2023-05,895,제26회 연천구석기축제,연천구석기축제,24530,문화축제
34088,2023-05,568,제26회 오리문화제,오리문화제,50,문화축제
34089,2023-05,1101,제27회 영도다리축제,영도다리축제,440,문화축제
34090,2023-05,1155,제27회 화도진축제,화도진축제,21920,문화축제
34091,2023-05,685,제28회 함안낙화놀이,함안낙화놀이,465300,문화축제
34092,2023-05,1156,제28회 화도진축제,화도진축제,21920,문화축제
34093,2023-05,1157,제29회 화도진축제,화도진축제,21920,문화축제
34094,2023-05,971,제2회 북성로 축제,북성로축제,15,문화축제
34095,2023-05,810,제2회 상록수문화제,상록수문화제,30,문화축제
34096,2023-05,58,제30회 정읍사문화제,정읍사문화제,50,문화축제
34097,2023-05,1158,제30회 화도진축제,화도진축제,21920,문화축제
34098,2023-05,316,제31회 지리산 뱀사골 고로쇠 약수제,지리산뱀사골고로쇠약수제,14,문화축제
34099,2023-05,32,제32회 율곡문화제,율곡문화제,70,문화축제
34100,2023-05,683,제32회 함안아라문화제,함안아라문화제,86,문화축제
34101,2023-05,1103,제35회 대야문화제,대야문화제,19,문화축제
34102,2023-05,372,제37회 단양소백산철쭉제,단양소백산철쭉제,7680,문화축제
34103,2023-05,846,제37회 제주유채꽃축제,제주유채꽃축제,1130,문화축제
34104,2023-05,505,제37회 해운대달맞이온천축제,해운대달맞이온천축제,18,문화축제
34105,2023-05,221,제3회 강진만 춤추는 갈대축제,강진만춤추는갈대축제,27,문화축제
34106,2023-05,130,제3회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,160,문화축제
34107,2023-05,811,제3회 상록수문화제,상록수문화제,30,문화축제
34108,2023-05,419,제3회 평화누리길 걷기행사,평화누리길걷기행사,80,문화축제
34109,2023-05,775,제3회 홍천사과축제,홍천사과축제,20,문화축제
34110,2023-05,218,제46회 강진청자축제,강진청자축제,540,문화축제
34111,2023-05,377,제47회 신라문화제,신라문화제,760,문화축제
34112,2023-05,1066,제47회의병제전,의병제전,28,문화축제
34113,2023-05,132,제4회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,160,문화축제
34114,2023-05,812,제4회 상록수문화제,상록수문화제,30,문화축제
34115,2023-05,2,제50회 영동난계국악축제,영동난계국악축제,470,문화축제
34116,2023-05,60,제52회 황토현동학농민혁명기념제,황토현동학농민혁명기념제,300,문화축제
34117,2023-05,383,제56회 수원화성문화제,수원화성문화제,2560,문화축제
34118,2023-05,778,제58회 천령문화제,천령문화제,1660,문화축제
34119,2023-05,134,제5회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,160,문화축제
34120,2023-05,813,제5회 상록수문화제,상록수문화제,30,문화축제
34121,2023-05,542,제5회 오산천 두바퀴 축제,오산천두바퀴축제,10,문화축제
34122,2023-05,282,제63회 백제문화제,백제문화제,3120,문화축제
34123,2023-05,291,제64회 백제문화제,백제문화제,3120,문화축제
34124,2023-05,302,제65회 백제문화제,백제문화제,3120,문화축제
34125,2023-05,858,제6회 국제전기자동차엑스포,국제전기자동차엑스포,1600,문화축제
34126,2023-05,136,제6회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,160,문화축제
34127,2023-05,814,제6회 상록수문화제,상록수문화제,30,문화축제
34128,2023-05,137,제7회 낙동강세계평화문화 대축전,낙동강세계평화문화대축전,160,문화축제
34129,2023-05,667,제7회 월대천 축제,월대천축제,30,문화축제
34130,2023-05,317,제89회 춘향제,춘향제,73640,문화축제
34131,2023-05,240,제8회 낙동강 구포나루 축제,낙동강구포나루축제,70,문화축제
34132,2023-05,3,제8회 대한민국와인축제,대한민국와인축제,230,문화축제
34133,2023-05,897,제8회 북페스티벌,북페스티벌,570,문화축제
34134,2023-05,822,제8회 세계인의 날 기념행사,세계인의날기념행사,20,문화축제
34135,2023-05,77,제8회의성세계연축제,의성세계연축제,18,문화축제
34136,2023-05,823,제9회 세계인의 날 기념행사,세계인의날기념행사,20,문화축제
34137,2023-05,840,제주 라프 별빛축제,제주라프별빛축제,30,문화축제
34138,2023-05,860,제주국제관광마라톤축제,제주국제관광마라톤축제,270,문화축제
34139,2023-05,843,제주들불축제,제주들불축제,1870,문화축제
34140,2023-05,842,제주왕벚꽃축제,제주왕벚꽃축제,50,문화축제
34141,2023-05,839,제주윈터페스티벌,제주윈터페스티벌,18,문화축제
34142,2023-05,875,제주유채꽃축제,제주유채꽃축제,1130,문화축제
34143,2023-05,855,제주푸드앤와인페스티벌,제주푸드앤와인페스티벌,6040,문화축제
34144,2023-05,865,제주해비치아트페스티벌,제주해비치아트페스티벌,2740,문화축제
34145,2023-05,99,제천국제음악영화제,제천국제음악영화제,3270,문화축제
34146,2023-05,100,제천의병제,제천의병제,40,문화축제
34147,2023-05,720,조선통신사 축제,조선통신사축제,6170,문화축제
34148,2023-05,411,주안미디어문화축제,주안미디어문화축제,30,문화축제
34149,2023-05,885,중문칠선녀축제,중문칠선녀축제,19,문화축제
34150,2023-05,321,지리산 뱀사골 단풍제,지리산뱀사골단풍제,27,문화축제
34151,2023-05,871,진동계곡산나물축제,진동계곡산나물축제,35,문화축제
34152,2023-05,114,진주남강유등축제,진주남강유등축제,5050,문화축제
34153,2023-05,118,진주논개제,진주논개제,9790,문화축제
34154,2023-05,655,진해군악의장페스티벌,진해군악의장페스티벌,40,문화축제
34155,2023-05,654,진해군항제,진해군항제,5880,문화축제
34156,2023-05,1113,짚풀문화제,짚풀문화제,17,문화축제
34157,2023-05,658,창원진동불꽃낙화축제,창원진동불꽃낙화축제,70,문화축제
34158,2023-05,52,처용문화제,처용문화제,320,문화축제
34159,2023-05,592,천만송이 국화축제,천만송이국화축제,14,문화축제
34160,2023-05,72,천상병예술제,천상병예술제,18,문화축제
34161,2023-05,166,천안성환배축제,천안성환배축제,50,문화축제
34162,2023-05,169,천안춤영화제,천안춤영화제,40,문화축제
34163,2023-05,167,천안호두축제,천안호두축제,100,문화축제
34164,2023-05,163,천안흥타령춤축제,천안흥타령춤축제,1110,문화축제
34165,2023-05,711,천을산 해맞이,천을산해맞이,13,문화축제
34166,2023-05,143,청계산철쭉축제,청계산철쭉축제,930,문화축제
34167,2023-05,679,청룡문화제,청룡문화제,50,문화축제
34168,2023-05,831,청소년어울림마당 1회차,청소년어울림마당,1120,문화축제
34169,2023-05,832,청소년어울림마당 2회차,청소년어울림마당,1120,문화축제
34170,2023-05,224,청송사과축제,청송사과축제,1060,문화축제
34171,2023-05,209,청양고추.구기자축제,청양고추구기자축제,340,문화축제
34172,2023-05,23,청원생명축제,청원생명축제,720,문화축제
34173,2023-05,98,청풍호벚꽃축제,청풍호벚꽃축제,20,문화축제
34174,2023-05,626,추억의충장축제,추억의충장축제,90,문화축제
34175,2023-05,670,추자도 참굴비 대축제,추자도참굴비대축제,29,문화축제
34176,2023-05,1139,춘천마임축제,춘천마임축제,31370,문화축제
34177,2023-05,1140,춘천연극제,춘천연극제,820,문화축제
34178,2023-05,1145,춘천인음악회,춘천인음악회,22,문화축제
34179,2023-05,1142,춘천인형극제,춘천인형극제,1490,문화축제
34180,2023-05,116,코리아드라마페스티벌,코리아드라마페스티벌,60,문화축제
34181,2023-05,841,탐라국입춘굿놀이,탐라국입춘굿놀이,10,문화축제
34182,2023-05,303,태강릉 문화제,태강릉문화제,15,문화축제
34183,2023-05,890,태백산눈축제,태백산눈축제,740,문화축제
34184,2023-05,215,태안국제모래조각 페스티벌,태안국제모래조각페스티벌,19,문화축제
34185,2023-05,728,태조 이성계 축제,태조이성계축제,20,문화축제
34186,2023-05,49,태화강 연등축제,태화강연등축제,3480,문화축제
34187,2023-05,48,통영한산대첩축제,통영한산대첩축제,2950,문화축제
34188,2023-05,751,퇴촌토마토축제,퇴촌토마토축제,10890,문화축제
34189,2023-05,31,파주북소리2019,파주북소리,170,문화축제
34190,2023-05,460,파주장단콩축제,파주장단콩축제,610,문화축제
34191,2023-05,1008,팔공산 벚꽃축제,팔공산벚꽃축제,20,문화축제
34192,2023-05,179,팔봉산감자축제,팔봉산감자축제,500,문화축제
34193,2023-05,1039,평생학습축제,평생학습축제,340,문화축제
34194,2023-05,1083,평창더위사냥축제,평창더위사냥축제,210,문화축제
34195,2023-05,1085,평창백일홍축제,평창백일홍축제,230,문화축제
34196,2023-05,1081,평창송어축제,평창송어축제,2440,문화축제
34197,2023-05,1084,평창효석문화제,평창효석문화제,220,문화축제
34198,2023-05,149,포은문화제,포은문화제,130,문화축제
34199,2023-05,343,포항국제불빛축제,포항국제불빛축제,129700,문화축제
34200,2023-05,345,포항운하축제,포항운하축제,30,문화축제
34201,2023-05,344,포항해병대문화축제,포항해병대문화축제,630,문화축제
34202,2023-05,107,필봉마을굿축제,필봉마을굿축제,20,문화축제
34203,2023-05,891,한강낙동강발원지축제,한강낙동강발원지축제,130,문화축제
34204,2023-05,876,한라산청정 고사리축제,한라산청정고사리축제,380,문화축제
34205,2023-05,853,한라산청정고사리축제,한라산청정고사리축제,380,문화축제
34206,2023-05,47,한산도 바다체험축제,한산도바다체험축제,60,문화축제
34207,2023-05,207,한산모시문화제,한산모시문화제,2580,문화축제
34208,2023-05,112,한성백제문화제,한성백제문화제,660,문화축제
34209,2023-05,193,한진포구 바지락 갯벌체험축제,한진포구바지락갯벌체험축제,150,문화축제
34210,2023-05,1053,함백산야생화축제,함백산야생화축제,90,문화축제
34211,2023-05,228,해맞이축제,해맞이축제,140,문화축제
34212,2023-05,176,해미벚꽃축제,해미벚꽃축제,20,문화축제
34213,2023-05,739,해운대 북극곰축제,해운대북극곰축제,50,문화축제
34214,2023-05,1078,향수옥천 포도복숭아축제,향수옥천포도복숭아축제,30,문화축제
34215,2023-05,936,향촌동수제화골목 2014년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34216,2023-05,941,향촌동수제화골목 2015년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34217,2023-05,948,향촌동수제화골목 2016년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34218,2023-05,959,향촌동수제화골목 2017년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34219,2023-05,972,향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34220,2023-05,988,허준축제,허준축제,370,문화축제
34221,2023-05,1107,현인가요제,현인가요제,460,문화축제
34222,2023-05,699,형형색색달구벌관등놀이,형형색색달구벌관등놀이,30,문화축제
34223,2023-05,347,호미곶한민족해맞이축전,호미곶한민족해맞이축전,16,문화축제
34224,2023-05,25,홍길동축제,홍길동축제,710,문화축제
34225,2023-05,588,홍성남당항 대하축제,홍성남당항대하축제,60,문화축제
34226,2023-05,590,홍성남당항 새조개축제,홍성남당항새조개축제,50,문화축제
34227,2023-05,211,홍성남당항대하축제,홍성남당항대하축제,60,문화축제
34228,2023-05,212,홍성남당항새조개축제,홍성남당항새조개축제,50,문화축제
34229,2023-05,210,홍성역사인물축제,홍성역사인물축제,1530,문화축제
34230,2023-05,461,화성뱃놀이축제,화성뱃놀이축제,27070,문화축제
34231,2023-05,790,화순 국화향연,화순국화향연,270,문화축제
34232,2023-05,787,화순운주문화축제,화순운주문화축제,420,문화축제
34233,2023-05,870,황태축제,황태축제,760,문화축제
34234,2023-05,1045,횡성한우축제,횡성한우축제,3340,문화축제
34235,2023-05,585,효문화뿌리축제,효문화뿌리축제,36,문화축제
34236,2023-05,155,흑산도홍어축제,흑산도홍어축제,350,문화축제
34237,2023-05,467,흑석산 철쭉제,흑석산철쭉제,39,문화축제
34238,2023-05,320,흥부제,흥부제,130,문화축제
34239,2023-05,795,희망달서 큰잔치,희망달서큰잔치,10,문화축제
