SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
29885,2022-10,986,우장산 신록축제,우장산신록축제,24,문화축제
29886,2022-10,1040,운악산단풍축제,운악산단풍축제,1550,문화축제
29887,2022-10,51,울산고래축제,울산고래축제,73890,문화축제
29888,2022-10,50,울산대공원 장미축제,울산대공원장미축제,120,문화축제
29889,2022-10,1021,울산쇠부리축제,울산쇠부리축제,540,문화축제
29890,2022-10,1117,울산옹기축제,울산옹기축제,25120,문화축제
29891,2022-10,613,울산조선해양축제,울산조선해양축제,130,문화축제
29892,2022-10,1119,울주세계산악영화제,울주세계산악영화제,270,문화축제
29893,2022-10,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,60,문화축제
29894,2022-10,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,11,문화축제
29895,2022-10,278,웅진성수문병 근무교대식,웅진성수문병근무교대식,40,문화축제
29896,2022-10,757,원동매화축제,원동매화축제,30,문화축제
29897,2022-10,755,원동청정미나리축제,원동청정미나리축제,48,문화축제
29898,2022-10,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,24310,문화축제
29899,2022-10,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,190,문화축제
29900,2022-10,1027,원주 한지문화제,원주한지문화제,260,문화축제
29901,2022-10,213,윤봉길평화축제,윤봉길평화축제,30,문화축제
29902,2022-10,1128,은평누리축제,은평누리축제,4810,문화축제
29903,2022-10,1114,은행나무길 축제,은행나무길축제,630,문화축제
29904,2022-10,781,음성품바축제,음성품바축제,6430,문화축제
29905,2022-10,105,의견문화제,의견문화제,17,문화축제
29906,2022-10,495,의왕백운예술제,의왕백운예술제,40,문화축제
29907,2022-10,494,의왕철도축제,의왕철도축제,140,문화축제
29908,2022-10,74,의정부 국제가야금축제,의정부국제가야금축제,110,문화축제
29909,2022-10,73,의정부음악극축제,의정부음악극축제,380,문화축제
29910,2022-10,214,의좋은형제축제,의좋은형제축제,6980,문화축제
29911,2022-10,402,이천도자기축제,이천도자기축제,24330,문화축제
29912,2022-10,407,이천백사산수유꽃축제,이천백사산수유꽃축제,50,문화축제
29913,2022-10,401,이천쌀문화축제,이천쌀문화축제,21420,문화축제
29914,2022-10,404,이천인삼축제,이천인삼축제,6710,문화축제
29915,2022-10,869,이호테우축제,이호테우축제,40,문화축제
29916,2022-10,591,익산서동축제,익산서동축제,52320,문화축제
29917,2022-10,687,인삼골축제,인삼골축제,3170,문화축제
29918,2022-10,771,인삼한우명품축제,인삼한우명품축제,20,문화축제
29919,2022-10,872,인제빙어축제,인제빙어축제,1000,문화축제
29920,2022-10,413,인천 원도사제,인천원도사제,120,문화축제
29921,2022-10,1069,인천개항장문화재야행,인천개항장문화재야행,21030,문화축제
29922,2022-10,109,임실N치즈축제,임실N치즈축제,48020,문화축제
29923,2022-10,165,입장거봉포도축제,입장거봉포도축제,230,문화축제
29924,2022-10,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,170,문화축제
29925,2022-10,192,장고항 실치축제,장고항실치축제,320,문화축제
29926,2022-10,1022,장미축제,장미축제,2270,문화축제
29927,2022-10,582,장보고수산물축제,장보고수산물축제,20,문화축제
29928,2022-10,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,42530,문화축제
29929,2022-10,208,장승문화축제,장승문화축제,180,문화축제
29930,2022-10,1146,전국관악경연대회,전국관악경연대회,200,문화축제
29931,2022-10,595,전국민속 소싸움 달성대회,전국민속소싸움달성대회,55,문화축제
29932,2022-10,1147,전국합창경연대회,전국합창경연대회,110,문화축제
29933,2022-10,503,전주국제발효식품엑스포,전주국제발효식품엑스포,3740,문화축제
29934,2022-10,499,전주단오축제,전주단오축제,15,문화축제
29935,2022-10,497,전주대사습놀이,전주대사습놀이,1300,문화축제
29936,2022-10,498,전주세계소리축제,전주세계소리축제,2770,문화축제
29937,2022-10,502,전주한지문화축제,전주한지문화축제,150,문화축제
29938,2022-10,899,전포카페거리축제,전포카페거리축제,1080,문화축제
29939,2022-10,53,정서진 해넘이 축제,정서진해넘이축제,19,문화축제
29940,2022-10,1055,정선아리랑제,정선아리랑제,3490,문화축제
29941,2022-10,708,정월대보름 행사,정월대보름행사,70,문화축제
29942,2022-10,1138,정월대보름축제,정월대보름축제,90,문화축제
29943,2022-10,342,정월대보름행사,정월대보름행사,70,문화축제
29944,2022-10,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,9250,문화축제
29945,2022-10,851,제 9회 수월봉 트레일,수월봉트레일,28,문화축제
29946,2022-10,545,제10회 독산성 문화제,독산성문화제,650,문화축제
29947,2022-10,772,제10회 무궁화축제,무궁화축제,480,문화축제
29948,2022-10,1064,제11회 구미시민 녹색자전거 대행진,구미시민녹색자전거대행진,18,문화축제
29949,2022-10,6,제11회 마포나루새우젓축제,마포나루새우젓축제,8340,문화축제
29950,2022-10,275,제11회 산청불교문화제전,산청불교문화제전,90,문화축제
29951,2022-10,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,13,문화축제
29952,2022-10,847,제11회 우도소라축제,우도소라축제,40,문화축제
29953,2022-10,399,제11회 진안고원 수박축제,진안고원수박축제,18,문화축제
29954,2022-10,718,제12회 사천시농업한마당축제,사천시농업한마당축제,3440,문화축제
29955,2022-10,269,제12회 지리산산청곶감축제,지리산산청곶감축제,80,문화축제
29956,2022-10,273,제13회 기산국악제전,기산국악제전,60,문화축제
29957,2022-10,1,제13회 영동포도축제,영동포도축제,1310,문화축제
29958,2022-10,69,제13회 전국 어울림 마라톤대회,전국어울림마라톤대회,180,문화축제
29959,2022-10,486,제13회 청도유등제,청도유등제,17,문화축제
29960,2022-10,564,제14회 광명시평생학습축제,광명시평생학습축제,90,문화축제
29961,2022-10,337,제14회 구즉한마당축제,구즉한마당축제,680,문화축제
29962,2022-10,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,22670,문화축제
29963,2022-10,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,280,문화축제
29964,2022-10,1100,제14회 수국꽃 문화축제,수국꽃문화축제,18,문화축제
29965,2022-10,581,제14회 시흥갯골축제,시흥갯골축제,5050,문화축제
29966,2022-10,580,제14회 전국해양스포츠제전,전국해양스포츠제전,30,문화축제
29967,2022-10,59,제14회 정읍 구절초꽃축제,정읍구절초꽃축제,520,문화축제
29968,2022-10,57,제14회 정읍 평생학습축제 및 제6회 주민자치 프로그램 발표회,정읍평생학습축제,90,문화축제
29969,2022-10,89,제15회 구리 코스모스 축제,구리코스모스축제,17510,문화축제
29970,2022-10,88,제15회 구리한강 유채꽃 축제,구리한강유채꽃축제,64,문화축제
29971,2022-10,288,제15회 마곡사신록축제,마곡사신록축제,19,문화축제
29972,2022-10,512,제15회 부산세계불꽃축제,부산세계불꽃축제,1960,문화축제
29973,2022-10,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,100,문화축제
29974,2022-10,540,제15회 영산포 홍어축제,영산포홍어축제,350,문화축제
29975,2022-10,783,제15회 영양산나물축제,영양산나물축제,80,문화축제
29976,2022-10,373,제15회 차성문화제,차성문화제,11340,문화축제
29977,2022-10,34,제15회 파주개성인삼축제,파주개성인삼축제,8540,문화축제
29978,2022-10,567,제16회 광명시평생학습축제,광명시평생학습축제,90,문화축제
29979,2022-10,91,제16회 구리 코스모스 축제,구리코스모스축제,17510,문화축제
29980,2022-10,90,제16회 구리한강 유채꽃 축제,구리한강유채꽃축제,64,문화축제
29981,2022-10,297,제16회 마곡사신록축제,마곡사신록축제,19,문화축제
29982,2022-10,642,제16회 추억의 충장축제,추억의충장축제,1350,문화축제
29983,2022-10,92,제17회 구리 유채꽃 축제,구리유채꽃축제,50,문화축제
29984,2022-10,93,제17회 구리 코스모스 축제,구리코스모스축제,17510,문화축제
29985,2022-10,331,제17회 한여름밤의 축제,한여름밤의축제,12,문화축제
29986,2022-10,94,제18회 구리 유채꽃 축제,구리유채꽃축제,50,문화축제
29987,2022-10,95,제18회 구리 코스모스 축제,구리코스모스축제,17510,문화축제
29988,2022-10,1044,제18회 사상강변축제,사상강변축제,27070,문화축제
29989,2022-10,1102,제18회 합천벚꽃마라톤대회,합천벚꽃마라톤대회,13,문화축제
29990,2022-10,671,제18회삼양검은모래축제,삼양검은모래축제,17,문화축제
29991,2022-10,96,제19회 구리 유채꽃 축제,구리유채꽃축제,50,문화축제
29992,2022-10,97,제19회 구리 코스모스 축제,구리코스모스축제,17510,문화축제
29993,2022-10,668,제19회 도두오래물축제,도두오래물축제,30,문화축제
29994,2022-10,270,제19회 산청한방약초축제,산청한방약초축제,24620,문화축제
29995,2022-10,500,제19회 전주국제영화제,전주국제영화제,4190,문화축제
29996,2022-10,779,제19회광안리어방축제,광안리어방축제,84890,문화축제
29997,2022-10,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,70,문화축제
29998,2022-10,960,제1회 북성로 축제,북성로축제,17,문화축제
29999,2022-10,809,제1회 상록수문화제,상록수문화제,170,문화축제
30000,2022-10,79,제1회의성슈퍼푸드마늘축제,의성슈퍼푸드마늘축제,10850,문화축제
30001,2022-10,1029,제20회 만세보령문화제,만세보령문화제,20,문화축제
30002,2022-10,548,제20회 청양고추.구기자축제,청양고추구기자축제,210,문화축제
30003,2022-10,44,제21회 고성통일명태축제,고성통일명태축제,1590,문화축제
30004,2022-10,547,제21회 장승문화축제,장승문화축제,180,문화축제
30005,2022-10,5,제22회 과천축제,과천축제,1690,문화축제
30006,2022-10,1122,제22회 무안연꽃축제,무안연꽃축제,4040,문화축제
30007,2022-10,1028,제22회 보령머드축제,보령머드축제,7160,문화축제
30008,2022-10,371,제23회 단양온달문화축제,단양온달문화축제,2590,문화축제
30009,2022-10,35,제23회 파주장단콩축제,파주장단콩축제,12270,문화축제
30010,2022-10,1104,제23회 황매산철쭉제,황매산철쭉제,30,문화축제
30011,2022-10,511,제24회 부산국제영화제,부산국제영화제,427800,문화축제
30012,2022-10,509,제24회 부산바다축제,부산바다축제,780,문화축제
30013,2022-10,222,제25회 남도음식문화큰잔치,남도음식문화큰잔치,21730,문화축제
30014,2022-10,318,제25회 지리산 바래봉 철쭉제,지리산바래봉철쭉제,19,문화축제
30015,2022-10,895,제26회 연천구석기축제,연천구석기축제,38980,문화축제
30016,2022-10,568,제26회 오리문화제,오리문화제,110,문화축제
30017,2022-10,1101,제27회 영도다리축제,영도다리축제,67880,문화축제
30018,2022-10,1155,제27회 화도진축제,화도진축제,16110,문화축제
30019,2022-10,685,제28회 함안낙화놀이,함안낙화놀이,53450,문화축제
30020,2022-10,1156,제28회 화도진축제,화도진축제,16110,문화축제
30021,2022-10,1157,제29회 화도진축제,화도진축제,16110,문화축제
30022,2022-10,971,제2회 북성로 축제,북성로축제,17,문화축제
30023,2022-10,810,제2회 상록수문화제,상록수문화제,170,문화축제
30024,2022-10,58,제30회 정읍사문화제,정읍사문화제,290,문화축제
30025,2022-10,1158,제30회 화도진축제,화도진축제,16110,문화축제
30026,2022-10,32,제32회 율곡문화제,율곡문화제,1760,문화축제
30027,2022-10,234,제33회 비사벌문화제,비사벌문화제,1500,문화축제
30028,2022-10,1103,제35회 대야문화제,대야문화제,60,문화축제
30029,2022-10,43,제37회 고성군민의 날 및 수성문화제,고성군민의날및수성문화제,80,문화축제
30030,2022-10,372,제37회 단양소백산철쭉제,단양소백산철쭉제,50,문화축제
30031,2022-10,846,제37회 제주유채꽃축제,제주유채꽃축제,920,문화축제
30032,2022-10,505,제37회 해운대달맞이온천축제,해운대달맞이온천축제,19,문화축제
30033,2022-10,221,제3회 강진만 춤추는 갈대축제,강진만춤추는갈대축제,16110,문화축제
30034,2022-10,130,제3회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,37730,문화축제
30035,2022-10,332,제3회 노은3동한마음축제,노은3동한마음축제,70,문화축제
30036,2022-10,811,제3회 상록수문화제,상록수문화제,170,문화축제
30037,2022-10,419,제3회 평화누리길 걷기행사,평화누리길걷기행사,60,문화축제
30038,2022-10,775,제3회 홍천사과축제,홍천사과축제,5830,문화축제
30039,2022-10,268,제43회 남명선비문화축제,남명선비문화축제,1880,문화축제
30040,2022-10,218,제46회 강진청자축제,강진청자축제,1140,문화축제
30041,2022-10,267,제46회 지리산평화제,지리산평화제,39,문화축제
30042,2022-10,377,제47회 신라문화제,신라문화제,34590,문화축제
30043,2022-10,1066,제47회의병제전,의병제전,70,문화축제
30044,2022-10,132,제4회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,37730,문화축제
30045,2022-10,812,제4회 상록수문화제,상록수문화제,170,문화축제
30046,2022-10,776,제4회 서석면 코스모스 축제,서석면코스모스축제,35,문화축제
30047,2022-10,129,제4회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,23,문화축제
30048,2022-10,2,제50회 영동난계국악축제,영동난계국악축제,7450,문화축제
30049,2022-10,60,제52회 황토현동학농민혁명기념제,황토현동학농민혁명기념제,28,문화축제
30050,2022-10,383,제56회 수원화성문화제,수원화성문화제,49420,문화축제
30051,2022-10,778,제58회 천령문화제,천령문화제,2200,문화축제
30052,2022-10,539,제5회 나주마한문화축제,나주마한문화축제,59,문화축제
30053,2022-10,134,제5회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,37730,문화축제
30054,2022-10,813,제5회 상록수문화제,상록수문화제,170,문화축제
30055,2022-10,542,제5회 오산천 두바퀴 축제,오산천두바퀴축제,12,문화축제
30056,2022-10,131,제5회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,23,문화축제
30057,2022-10,282,제63회 백제문화제,백제문화제,221200,문화축제
30058,2022-10,291,제64회 백제문화제,백제문화제,221200,문화축제
30059,2022-10,302,제65회 백제문화제,백제문화제,221200,문화축제
30060,2022-10,858,제6회 국제전기자동차엑스포,국제전기자동차엑스포,170,문화축제
30061,2022-10,136,제6회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,37730,문화축제
30062,2022-10,814,제6회 상록수문화제,상록수문화제,170,문화축제
30063,2022-10,133,제6회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,23,문화축제
30064,2022-10,137,제7회 낙동강세계평화문화 대축전,낙동강세계평화문화대축전,37730,문화축제
30065,2022-10,124,제7회 도심 속 바다축제,도심속바다축제,190,문화축제
30066,2022-10,574,제7회 목감천 친환경 축제,목감천친환경축제,80,문화축제
30067,2022-10,65,제7회 어울림 등반대회,어울림등반대회,11,문화축제
30068,2022-10,667,제7회 월대천 축제,월대천축제,16,문화축제
30069,2022-10,135,제7회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,23,문화축제
30070,2022-10,317,제89회 춘향제,춘향제,740,문화축제
30071,2022-10,240,제8회 낙동강 구포나루 축제,낙동강구포나루축제,5450,문화축제
30072,2022-10,3,제8회 대한민국와인축제,대한민국와인축제,8800,문화축제
30073,2022-10,897,제8회 북페스티벌,북페스티벌,1670,문화축제
30074,2022-10,77,제8회의성세계연축제,의성세계연축제,15,문화축제
30075,2022-10,336,제9회 관평골축제,관평골축제,220,문화축제
30076,2022-10,840,제주 라프 별빛축제,제주라프별빛축제,40,문화축제
30077,2022-10,843,제주들불축제,제주들불축제,1960,문화축제
30078,2022-10,842,제주왕벚꽃축제,제주왕벚꽃축제,60,문화축제
30079,2022-10,839,제주윈터페스티벌,제주윈터페스티벌,80,문화축제
30080,2022-10,875,제주유채꽃축제,제주유채꽃축제,920,문화축제
30081,2022-10,855,제주푸드앤와인페스티벌,제주푸드앤와인페스티벌,90,문화축제
30082,2022-10,865,제주해비치아트페스티벌,제주해비치아트페스티벌,480,문화축제
30083,2022-10,99,제천국제음악영화제,제천국제음악영화제,1070,문화축제
30084,2022-10,100,제천의병제,제천의병제,380,문화축제
30085,2022-10,720,조선통신사 축제,조선통신사축제,100,문화축제
30086,2022-10,227,종교연합바자회,종교연합바자회,40,문화축제
30087,2022-10,411,주안미디어문화축제,주안미디어문화축제,300,문화축제
30088,2022-10,885,중문칠선녀축제,중문칠선녀축제,330,문화축제
30089,2022-10,315,지리산 바래봉 눈꽃축제,지리산바래봉눈꽃축제,19,문화축제
30090,2022-10,321,지리산 뱀사골 단풍제,지리산뱀사골단풍제,1460,문화축제
30091,2022-10,114,진주남강유등축제,진주남강유등축제,182900,문화축제
30092,2022-10,118,진주논개제,진주논개제,660,문화축제
30093,2022-10,654,진해군항제,진해군항제,5430,문화축제
30094,2022-10,1113,짚풀문화제,짚풀문화제,1750,문화축제
30095,2022-10,658,창원진동불꽃낙화축제,창원진동불꽃낙화축제,40,문화축제
30096,2022-10,52,처용문화제,처용문화제,15150,문화축제
30097,2022-10,592,천만송이 국화축제,천만송이국화축제,1500,문화축제
30098,2022-10,72,천상병예술제,천상병예술제,15,문화축제
30099,2022-10,166,천안성환배축제,천안성환배축제,2410,문화축제
30100,2022-10,164,천안예술제,천안예술제,1310,문화축제
30101,2022-10,169,천안춤영화제,천안춤영화제,40,문화축제
30102,2022-10,167,천안호두축제,천안호두축제,3040,문화축제
30103,2022-10,163,천안흥타령춤축제,천안흥타령춤축제,3470,문화축제
30104,2022-10,711,천을산 해맞이,천을산해맞이,12,문화축제
30105,2022-10,690,첨단1동 마을축제,첨단1동마을축제,100,문화축제
30106,2022-10,679,청룡문화제,청룡문화제,460,문화축제
30107,2022-10,831,청소년어울림마당 1회차,청소년어울림마당,710,문화축제
30108,2022-10,832,청소년어울림마당 2회차,청소년어울림마당,710,문화축제
30109,2022-10,224,청송사과축제,청송사과축제,64210,문화축제
30110,2022-10,209,청양고추.구기자축제,청양고추구기자축제,210,문화축제
30111,2022-10,23,청원생명축제,청원생명축제,69000,문화축제
30112,2022-10,98,청풍호벚꽃축제,청풍호벚꽃축제,30,문화축제
30113,2022-10,406,체험문화축제,체험문화축제,13,문화축제
30114,2022-10,626,추억의충장축제,추억의충장축제,1350,문화축제
30115,2022-10,670,추자도 참굴비 대축제,추자도참굴비대축제,170,문화축제
30116,2022-10,1154,춘천가족음악축제,춘천가족음악축제,13,문화축제
30117,2022-10,1151,춘천국제고음악제,춘천국제고음악제,20,문화축제
30118,2022-10,1139,춘천마임축제,춘천마임축제,1450,문화축제
30119,2022-10,1140,춘천연극제,춘천연극제,840,문화축제
30120,2022-10,1142,춘천인형극제,춘천인형극제,1240,문화축제
30121,2022-10,116,코리아드라마페스티벌,코리아드라마페스티벌,10390,문화축제
30122,2022-10,639,크리스마스트리축제,크리스마스트리축제,90,문화축제
30123,2022-10,890,태백산눈축제,태백산눈축제,1300,문화축제
30124,2022-10,215,태안국제모래조각 페스티벌,태안국제모래조각페스티벌,25,문화축제
30125,2022-10,728,태조 이성계 축제,태조이성계축제,1460,문화축제
30126,2022-10,49,태화강 연등축제,태화강연등축제,27,문화축제
30127,2022-10,48,통영한산대첩축제,통영한산대첩축제,570,문화축제
30128,2022-10,603,통일로 문화축제,통일로문화축제,24,문화축제
30129,2022-10,751,퇴촌토마토축제,퇴촌토마토축제,250,문화축제
30130,2022-10,31,파주북소리2019,파주북소리,6400,문화축제
30131,2022-10,460,파주장단콩축제,파주장단콩축제,12270,문화축제
30132,2022-10,1007,팔공산 단풍축제,팔공산단풍축제,6520,문화축제
30133,2022-10,1008,팔공산 벚꽃축제,팔공산벚꽃축제,50,문화축제
30134,2022-10,179,팔봉산감자축제,팔봉산감자축제,60,문화축제
30135,2022-10,1039,평생학습축제,평생학습축제,2040,문화축제
30136,2022-10,1083,평창더위사냥축제,평창더위사냥축제,40,문화축제
30137,2022-10,1085,평창백일홍축제,평창백일홍축제,2840,문화축제
30138,2022-10,1081,평창송어축제,평창송어축제,4370,문화축제
30139,2022-10,1084,평창효석문화제,평창효석문화제,290,문화축제
30140,2022-10,149,포은문화제,포은문화제,4180,문화축제
30141,2022-10,1037,포천시민의날 행사,포천시민의날행사,380,문화축제
30142,2022-10,346,포항 연날리기 한마당,포항연날리기한마당,12,문화축제
30143,2022-10,343,포항국제불빛축제,포항국제불빛축제,1350,문화축제
30144,2022-10,345,포항운하축제,포항운하축제,1880,문화축제
30145,2022-10,344,포항해병대문화축제,포항해병대문화축제,40,문화축제
30146,2022-10,107,필봉마을굿축제,필봉마을굿축제,11,문화축제
30147,2022-10,489,하남이성문화축제,하남이성문화축제,12,문화축제
30148,2022-10,876,한라산청정 고사리축제,한라산청정고사리축제,36,문화축제
30149,2022-10,853,한라산청정고사리축제,한라산청정고사리축제,36,문화축제
30150,2022-10,207,한산모시문화제,한산모시문화제,110,문화축제
30151,2022-10,112,한성백제문화제,한성백제문화제,37660,문화축제
30152,2022-10,193,한진포구 바지락 갯벌체험축제,한진포구바지락갯벌체험축제,56,문화축제
30153,2022-10,1053,함백산야생화축제,함백산야생화축제,20,문화축제
30154,2022-10,7,함창명주페스티벌,함창명주페스티벌,11,문화축제
30155,2022-10,833,해맞이 행사,해맞이행사,30,문화축제
30156,2022-10,228,해맞이축제,해맞이축제,760,문화축제
30157,2022-10,1010,해맞이행사,해맞이행사,30,문화축제
30158,2022-10,739,해운대 북극곰축제,해운대북극곰축제,250,문화축제
30159,2022-10,403,햇사레장호원복숭아축제,햇사레장호원복숭아축제,110,문화축제
30160,2022-10,1078,향수옥천 포도복숭아축제,향수옥천포도복숭아축제,40,문화축제
30161,2022-10,936,향촌동수제화골목 2014년「빨간구두 이야기」,향촌동수제화골목,18,문화축제
30162,2022-10,941,향촌동수제화골목 2015년「빨간구두 이야기」,향촌동수제화골목,18,문화축제
30163,2022-10,948,향촌동수제화골목 2016년「빨간구두 이야기」,향촌동수제화골목,18,문화축제
30164,2022-10,959,향촌동수제화골목 2017년「빨간구두 이야기」,향촌동수제화골목,18,문화축제
30165,2022-10,972,향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목,18,문화축제
30166,2022-10,765,허균문화제,허균문화제,27,문화축제
30167,2022-10,988,허준축제,허준축제,2390,문화축제
30168,2022-10,1107,현인가요제,현인가요제,240,문화축제
30169,2022-10,699,형형색색달구벌관등놀이,형형색색달구벌관등놀이,70,문화축제
30170,2022-10,347,호미곶한민족해맞이축전,호미곶한민족해맞이축전,14,문화축제
30171,2022-10,25,홍길동축제,홍길동축제,120,문화축제
30172,2022-10,588,홍성남당항 대하축제,홍성남당항대하축제,68280,문화축제
30173,2022-10,590,홍성남당항 새조개축제,홍성남당항새조개축제,70,문화축제
30174,2022-10,211,홍성남당항대하축제,홍성남당항대하축제,68280,문화축제
30175,2022-10,212,홍성남당항새조개축제,홍성남당항새조개축제,70,문화축제
30176,2022-10,210,홍성역사인물축제,홍성역사인물축제,420,문화축제
30177,2022-10,206,홍원항 자연산 전어.꽃게 축제,홍원항자연산전어꽃게축제,24,문화축제
30178,2022-10,461,화성뱃놀이축제,화성뱃놀이축제,2050,문화축제
30179,2022-10,790,화순 국화향연,화순국화향연,8070,문화축제
30180,2022-10,789,화순고인돌문화축제,화순고인돌문화축제,42,문화축제
30181,2022-10,787,화순운주문화축제,화순운주문화축제,29,문화축제
30182,2022-10,870,황태축제,황태축제,820,문화축제
30183,2022-10,1045,횡성한우축제,횡성한우축제,110960,문화축제
30184,2022-10,585,효문화뿌리축제,효문화뿌리축제,2490,문화축제
30185,2022-10,155,흑산도홍어축제,흑산도홍어축제,14,문화축제
30186,2022-10,320,흥부제,흥부제,3840,문화축제
30187,2022-10,795,희망달서 큰잔치,희망달서큰잔치,1430,문화축제
