SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
32816,2023-01,671,제18회삼양검은모래축제,삼양검은모래축제,20,문화축제
32817,2023-01,96,제19회 구리 유채꽃 축제,구리유채꽃축제,20,문화축제
32818,2023-01,97,제19회 구리 코스모스 축제,구리코스모스축제,70,문화축제
32819,2023-01,1042,제19회 사상전통달집놀이,사상전통달집놀이,60,문화축제
32820,2023-01,270,제19회 산청한방약초축제,산청한방약초축제,310,문화축제
32821,2023-01,500,제19회 전주국제영화제,전주국제영화제,9990,문화축제
32822,2023-01,779,제19회광안리어방축제,광안리어방축제,300,문화축제
32823,2023-01,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,100,문화축제
32824,2023-01,548,제20회 청양고추.구기자축제,청양고추구기자축제,50,문화축제
32825,2023-01,44,제21회 고성통일명태축제,고성통일명태축제,70,문화축제
32826,2023-01,5,제22회 과천축제,과천축제,200,문화축제
32827,2023-01,1122,제22회 무안연꽃축제,무안연꽃축제,350,문화축제
32828,2023-01,1028,제22회 보령머드축제,보령머드축제,2610,문화축제
32829,2023-01,371,제23회 단양온달문화축제,단양온달문화축제,30,문화축제
32830,2023-01,35,제23회 파주장단콩축제,파주장단콩축제,350,문화축제
32831,2023-01,1104,제23회 황매산철쭉제,황매산철쭉제,60,문화축제
32832,2023-01,319,제24회 봉화산 철쭉제,봉화산철쭉제,21,문화축제
32833,2023-01,511,제24회 부산국제영화제,부산국제영화제,8250,문화축제
32834,2023-01,509,제24회 부산바다축제,부산바다축제,140,문화축제
32835,2023-01,222,제25회 남도음식문화큰잔치,남도음식문화큰잔치,100,문화축제
32836,2023-01,318,제25회 지리산 바래봉 철쭉제,지리산바래봉철쭉제,80,문화축제
32837,2023-01,895,제26회 연천구석기축제,연천구석기축제,1650,문화축제
32838,2023-01,1101,제27회 영도다리축제,영도다리축제,120,문화축제
32839,2023-01,1155,제27회 화도진축제,화도진축제,80,문화축제
32840,2023-01,685,제28회 함안낙화놀이,함안낙화놀이,5890,문화축제
32841,2023-01,1156,제28회 화도진축제,화도진축제,80,문화축제
32842,2023-01,1157,제29회 화도진축제,화도진축제,80,문화축제
32843,2023-01,58,제30회 정읍사문화제,정읍사문화제,19,문화축제
32844,2023-01,1158,제30회 화도진축제,화도진축제,80,문화축제
32845,2023-01,316,제31회 지리산 뱀사골 고로쇠 약수제,지리산뱀사골고로쇠약수제,44,문화축제
32846,2023-01,32,제32회 율곡문화제,율곡문화제,30,문화축제
32847,2023-01,683,제32회 함안아라문화제,함안아라문화제,12,문화축제
32848,2023-01,1103,제35회 대야문화제,대야문화제,17,문화축제
32849,2023-01,372,제37회 단양소백산철쭉제,단양소백산철쭉제,20,문화축제
32850,2023-01,846,제37회 제주유채꽃축제,제주유채꽃축제,1600,문화축제
32851,2023-01,505,제37회 해운대달맞이온천축제,해운대달맞이온천축제,230,문화축제
32852,2023-01,221,제3회 강진만 춤추는 갈대축제,강진만춤추는갈대축제,14,문화축제
32853,2023-01,130,제3회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,70,문화축제
32854,2023-01,775,제3회 홍천사과축제,홍천사과축제,60,문화축제
32855,2023-01,268,제43회 남명선비문화축제,남명선비문화축제,20,문화축제
32856,2023-01,218,제46회 강진청자축제,강진청자축제,2700,문화축제
32857,2023-01,377,제47회 신라문화제,신라문화제,380,문화축제
32858,2023-01,1066,제47회의병제전,의병제전,20,문화축제
32859,2023-01,132,제4회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,70,문화축제
32860,2023-01,2,제50회 영동난계국악축제,영동난계국악축제,170,문화축제
32861,2023-01,60,제52회 황토현동학농민혁명기념제,황토현동학농민혁명기념제,30,문화축제
32862,2023-01,383,제56회 수원화성문화제,수원화성문화제,250,문화축제
32863,2023-01,778,제58회 천령문화제,천령문화제,20,문화축제
32864,2023-01,422,제5회 강서낙동강 30리 벚꽃축제,강서낙동강30리벚꽃축제,14,문화축제
32865,2023-01,134,제5회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,70,문화축제
32866,2023-01,282,제63회 백제문화제,백제문화제,1120,문화축제
32867,2023-01,291,제64회 백제문화제,백제문화제,1120,문화축제
32868,2023-01,302,제65회 백제문화제,백제문화제,1120,문화축제
32869,2023-01,858,제6회 국제전기자동차엑스포,국제전기자동차엑스포,350,문화축제
32870,2023-01,136,제6회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,70,문화축제
32871,2023-01,137,제7회 낙동강세계평화문화 대축전,낙동강세계평화문화대축전,70,문화축제
32872,2023-01,773,제7회 홍천인삼송어축제,홍천인삼송어축제,240,문화축제
32873,2023-01,317,제89회 춘향제,춘향제,970,문화축제
32874,2023-01,240,제8회 낙동강 구포나루 축제,낙동강구포나루축제,26,문화축제
32875,2023-01,3,제8회 대한민국와인축제,대한민국와인축제,20,문화축제
32876,2023-01,897,제8회 북페스티벌,북페스티벌,140,문화축제
32877,2023-01,77,제8회의성세계연축제,의성세계연축제,18,문화축제
32878,2023-01,840,제주 라프 별빛축제,제주라프별빛축제,70,문화축제
32879,2023-01,860,제주국제관광마라톤축제,제주국제관광마라톤축제,13,문화축제
32880,2023-01,843,제주들불축제,제주들불축제,5910,문화축제
32881,2023-01,842,제주왕벚꽃축제,제주왕벚꽃축제,260,문화축제
32882,2023-01,839,제주윈터페스티벌,제주윈터페스티벌,70,문화축제
32883,2023-01,875,제주유채꽃축제,제주유채꽃축제,1600,문화축제
32884,2023-01,855,제주푸드앤와인페스티벌,제주푸드앤와인페스티벌,40,문화축제
32885,2023-01,865,제주해비치아트페스티벌,제주해비치아트페스티벌,110,문화축제
32886,2023-01,99,제천국제음악영화제,제천국제음악영화제,1030,문화축제
32887,2023-01,720,조선통신사 축제,조선통신사축제,40,문화축제
32888,2023-01,411,주안미디어문화축제,주안미디어문화축제,19,문화축제
32889,2023-01,127,중랑 해맞이행사,중랑해맞이행사,20,문화축제
32890,2023-01,315,지리산 바래봉 눈꽃축제,지리산바래봉눈꽃축제,2370,문화축제
32891,2023-01,114,진주남강유등축제,진주남강유등축제,1110,문화축제
32892,2023-01,118,진주논개제,진주논개제,230,문화축제
32893,2023-01,655,진해군악의장페스티벌,진해군악의장페스티벌,50,문화축제
32894,2023-01,654,진해군항제,진해군항제,11280,문화축제
32895,2023-01,52,처용문화제,처용문화제,100,문화축제
32896,2023-01,166,천안성환배축제,천안성환배축제,59,문화축제
32897,2023-01,169,천안춤영화제,천안춤영화제,29,문화축제
32898,2023-01,167,천안호두축제,천안호두축제,20,문화축제
32899,2023-01,163,천안흥타령춤축제,천안흥타령춤축제,410,문화축제
32900,2023-01,711,천을산 해맞이,천을산해맞이,670,문화축제
32901,2023-01,831,청소년어울림마당 1회차,청소년어울림마당,180,문화축제
32902,2023-01,832,청소년어울림마당 2회차,청소년어울림마당,180,문화축제
32903,2023-01,224,청송사과축제,청송사과축제,450,문화축제
32904,2023-01,209,청양고추.구기자축제,청양고추구기자축제,50,문화축제
32905,2023-01,23,청원생명축제,청원생명축제,180,문화축제
32906,2023-01,98,청풍호벚꽃축제,청풍호벚꽃축제,80,문화축제
32907,2023-01,626,추억의충장축제,추억의충장축제,39,문화축제
32908,2023-01,670,추자도 참굴비 대축제,추자도참굴비대축제,140,문화축제
32909,2023-01,1139,춘천마임축제,춘천마임축제,620,문화축제
32910,2023-01,1140,춘천연극제,춘천연극제,310,문화축제
32911,2023-01,1142,춘천인형극제,춘천인형극제,430,문화축제
32912,2023-01,116,코리아드라마페스티벌,코리아드라마페스티벌,130,문화축제
32913,2023-01,639,크리스마스트리축제,크리스마스트리축제,29,문화축제
32914,2023-01,841,탐라국입춘굿놀이,탐라국입춘굿놀이,210,문화축제
32915,2023-01,890,태백산눈축제,태백산눈축제,57910,문화축제
32916,2023-01,728,태조 이성계 축제,태조이성계축제,12,문화축제
32917,2023-01,48,통영한산대첩축제,통영한산대첩축제,170,문화축제
32918,2023-01,751,퇴촌토마토축제,퇴촌토마토축제,450,문화축제
32919,2023-01,31,파주북소리2019,파주북소리,70,문화축제
32920,2023-01,460,파주장단콩축제,파주장단콩축제,350,문화축제
32921,2023-01,1008,팔공산 벚꽃축제,팔공산벚꽃축제,30,문화축제
32922,2023-01,179,팔봉산감자축제,팔봉산감자축제,20,문화축제
32923,2023-01,1039,평생학습축제,평생학습축제,70,문화축제
32924,2023-01,1083,평창더위사냥축제,평창더위사냥축제,20,문화축제
32925,2023-01,1085,평창백일홍축제,평창백일홍축제,50,문화축제
32926,2023-01,1081,평창송어축제,평창송어축제,342800,문화축제
32927,2023-01,1084,평창효석문화제,평창효석문화제,60,문화축제
32928,2023-01,149,포은문화제,포은문화제,20,문화축제
32929,2023-01,343,포항국제불빛축제,포항국제불빛축제,200,문화축제
32930,2023-01,344,포항해병대문화축제,포항해병대문화축제,25,문화축제
32931,2023-01,891,한강낙동강발원지축제,한강낙동강발원지축제,14,문화축제
32932,2023-01,876,한라산청정 고사리축제,한라산청정고사리축제,47,문화축제
32933,2023-01,853,한라산청정고사리축제,한라산청정고사리축제,47,문화축제
32934,2023-01,207,한산모시문화제,한산모시문화제,110,문화축제
32935,2023-01,112,한성백제문화제,한성백제문화제,140,문화축제
32936,2023-01,193,한진포구 바지락 갯벌체험축제,한진포구바지락갯벌체험축제,11,문화축제
32937,2023-01,1053,함백산야생화축제,함백산야생화축제,20,문화축제
32938,2023-01,833,해맞이 행사,해맞이행사,1610,문화축제
32939,2023-01,228,해맞이축제,해맞이축제,14340,문화축제
32940,2023-01,1010,해맞이행사,해맞이행사,1610,문화축제
32941,2023-01,176,해미벚꽃축제,해미벚꽃축제,20,문화축제
32942,2023-01,739,해운대 북극곰축제,해운대북극곰축제,290,문화축제
32943,2023-01,936,향촌동수제화골목 2014년「빨간구두 이야기」,향촌동수제화골목,13,문화축제
32944,2023-01,941,향촌동수제화골목 2015년「빨간구두 이야기」,향촌동수제화골목,13,문화축제
32945,2023-01,948,향촌동수제화골목 2016년「빨간구두 이야기」,향촌동수제화골목,13,문화축제
32946,2023-01,959,향촌동수제화골목 2017년「빨간구두 이야기」,향촌동수제화골목,13,문화축제
32947,2023-01,972,향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목,13,문화축제
32948,2023-01,988,허준축제,허준축제,80,문화축제
32949,2023-01,1107,현인가요제,현인가요제,120,문화축제
32950,2023-01,699,형형색색달구벌관등놀이,형형색색달구벌관등놀이,90,문화축제
32951,2023-01,347,호미곶한민족해맞이축전,호미곶한민족해맞이축전,16,문화축제
32952,2023-01,25,홍길동축제,홍길동축제,16,문화축제
32953,2023-01,588,홍성남당항 대하축제,홍성남당항대하축제,440,문화축제
32954,2023-01,590,홍성남당항 새조개축제,홍성남당항새조개축제,3230,문화축제
32955,2023-01,211,홍성남당항대하축제,홍성남당항대하축제,440,문화축제
32956,2023-01,212,홍성남당항새조개축제,홍성남당항새조개축제,3230,문화축제
32957,2023-01,210,홍성역사인물축제,홍성역사인물축제,70,문화축제
32958,2023-01,461,화성뱃놀이축제,화성뱃놀이축제,160,문화축제
32959,2023-01,790,화순 국화향연,화순국화향연,120,문화축제
32960,2023-01,870,황태축제,황태축제,26,문화축제
32961,2023-01,1045,횡성한우축제,횡성한우축제,1180,문화축제
32962,2023-01,585,효문화뿌리축제,효문화뿌리축제,16,문화축제
32963,2023-01,155,흑산도홍어축제,흑산도홍어축제,14,문화축제
32964,2023-01,467,흑석산 철쭉제,흑석산철쭉제,18,문화축제
32965,2023-01,320,흥부제,흥부제,30,문화축제
