"통계분류(1)",통계분류(2),2014,2014,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동
"17개 시도별",부산,70.1,20.5,2.9,4.2,0.3,1.3,0.1,0.6,751,53.8,30.9,5.4,5.7,0.3,1.2,1,1.7,734,57.4,25.1,8,8.2,0.3,0.2,0.3,0.6,693,62.8,23.9,7.4,4.8,0.1,0.6,0.2,0.3,681,63.3,26.5,5.7,2.6,0.3,0.7,0.4,0.4,691,62.5,15,7.9,13.5,-,0.6,-,0.5,690,67.8,23.2,5.6,1.9,0.4,0.1,0.3,0.8
"17개 시도별",대구,70.3,21.9,2.5,4.5,0,0.7,0.1,0.1,633,61.1,23.4,6.2,6.9,0.2,1.3,0.3,0.6,638,73.3,21.3,1.3,1.9,-,1.8,-,0.4,584,67,25.1,3.1,2.7,0.7,0.7,-,0.8,490,55,25.1,12.3,3.4,0.6,1.7,1.5,0.5,580,73.8,16.7,4.8,3.1,0.2,1.1,-,0.3,580,50.4,22.8,8.1,7.6,4.4,3.5,2.3,0.9
"17개 시도별",인천,51.9,23.7,14.6,4.9,0.6,1.9,1.9,0.4,675,50.6,29.5,10.6,3.8,0.6,3.5,0.5,1,637,49.7,28.2,8.3,8.3,0.2,2,2.9,0.4,644,52.1,33.1,5.2,7,0.2,1.3,-,1.2,556,61.6,23.3,7.6,3.4,0.3,1.4,1.9,0.5,624,59.8,29.9,4.6,3.1,0.4,1.1,0.5,0.6,617,54.9,24.6,9.8,5.1,1.2,2.4,0.8,1.1
"17개 시도별",광주,73.8,18.1,1.9,4.7,0.4,0.5,0.5,0.4,492,70.6,18.7,6,1.1,0.4,0.7,1.5,1,475,61.7,33.6,2.3,1.2,-,0.8,-,0.4,451,60.2,23,5.4,7.6,0.3,2.6,0.1,0.8,294,50.8,13.6,17.8,6.3,5.7,3.1,2.8,0,452,58.9,16.7,9.8,7.1,1,1.1,3.9,1.4,447,66.7,13.7,4.9,10,1.8,0.8,1.4,0.7
"17개 시도별",대전,43.4,23.2,13.1,12.1,0.4,1.7,5.6,0.4,501,49,31.3,12.8,3.9,0.3,0.9,1.2,0.6,493,47,32.2,6.7,7.1,0.4,3.7,1,1.8,463,61.2,26,3.1,6.4,-,3.2,-,-,303,71.4,17.7,6,3.3,0.5,0,0.5,0.6,460,78.4,18.2,1.3,2.1,-,-,-,-,460,60.9,14.9,9.1,10.3,2.4,1.1,0.3,1
"17개 시도별",울산,72.4,20.3,4.3,1.8,0,0,0.9,0.4,426,42.6,36,16.9,2.5,0.3,1.3,0.3,0.2,425,45.2,36.9,12.1,2.6,0.6,1.2,0.8,0.6,406,56.8,21.5,13.8,6.1,0.2,-,0.8,0.7,221,75.6,13.8,5.4,4.1,0,0,0.5,0.6,390,61.6,15.7,2.6,18.9,0.1,1,-,-,393,58.7,23.8,11,2,2.2,0.3,0.7,1.3
"17개 시도별",세종,46.5,23.7,19.9,7.3,1,0.6,0,1,175,63.7,25.3,6.1,2,0.7,0.6,1.3,0.4,189,35.8,29.9,7.1,16.9,1.4,5,3.4,0.4,201,69.3,24.8,1.4,4,-,0.5,-,-,61,80.7,16.1,3.3,0,0,0,0,0,201,81.9,12.2,2.4,1.5,0.7,1.2,-,-,221,61.3,18.8,2,9.2,1.3,6.1,0.7,0.6
"17개 시도별",경기,60.6,21,8.8,3.8,1.2,2.4,1.2,0.9,1357,49.7,28.4,11.5,5.6,0.9,1.8,1,1.1,1325,46.8,31.3,9.6,8.3,0.7,1.8,0.5,1,1344,52.1,28.9,5.8,8.2,0.3,2.2,0.9,1.6,2408,43.2,29.2,12,5.1,1.6,2.4,5,1.5,1316,55.4,23.8,7.6,5,2,2,3.5,0.7,1326,54.9,22.3,8.5,6.3,2.4,2.5,2.3,0.9
"17개 시도별",강원,46,23.4,10.4,10,1.9,2.1,3.7,2.5,462,63.1,13.9,5.8,8.5,1.5,3.4,2.9,1,478,54.8,23.1,4.4,10,1.2,1.9,3.5,1.2,463,67.4,14.9,4.2,11,0.1,0.8,0.8,0.7,320,64.1,17.1,10.3,4.2,1,1.1,1.4,0.7,475,60.9,22.1,7.7,3.9,1.1,2.8,0.8,0.6,472,53.9,20.2,14.2,7.6,1.2,1,1.3,0.5
"17개 시도별",충북,60.5,18.4,5.9,9.5,0.5,2,2.5,0.6,512,68.4,21.4,6.5,2.2,0,0.6,0.6,0.3,501,58.7,27.6,4.7,4.9,1.1,0.3,0.4,2.3,475,59.4,30.8,2.4,4.7,0.6,1.4,-,0.6,321,73.4,12.1,6.4,6,0.2,1.3,0,0.7,480,84.3,12,0.6,2.5,0.6,-,-,-,482,48.2,26.6,10.3,3.4,2.7,3.1,4.7,0.9
"17개 시도별",충남,58.9,22.6,8.8,4.5,1.1,2.3,1.7,0.2,590,63.8,23.8,5.6,2.3,0.4,3.9,0,0.4,589,47.4,25.2,9.2,11.3,1.1,1.2,2.4,2.3,554,56.8,25.2,5.6,10.2,0.5,0.8,0.3,0.7,430,62.6,25.8,4.4,4.1,0.1,1.1,0.2,1.6,562,71.6,22.8,0.8,3,0.1,1.8,-,-,558,33.5,31.5,7.7,11.4,9.2,3.1,1.7,1.9
"17개 시도별",전북,78,14.6,3.1,2.9,0.4,1,0,0,551,77.7,14.2,3.8,2.7,0,0.9,0.3,0.5,560,73.5,22.2,2.4,0.9,-,1,-,-,496,62,22.2,7,6,0.5,0.5,-,1.8,375,60.5,13.3,12,2.1,2.6,3.2,6.1,0.3,511,63.7,17.3,9.9,2,2,4.2,-,0.9,523,72.1,11.4,5.6,2.9,1.2,2.7,0.7,3.4
"17개 시도별",전남,76.5,16.2,3.3,3.7,0,0.3,0,0,532,81.7,10.3,3.6,2.3,0,1,0.3,0.8,547,71.8,23.5,0.7,3.9,-,0.1,-,-,500,68.1,18.7,2.5,6.7,0.4,1.8,0.2,1.6,360,63.5,20.7,5.9,2.5,0.8,5.4,0.3,0.8,506,64.9,18,5.6,4.1,3.1,0.8,2.1,1.4,515,68.5,17.1,2.7,3.9,2.7,3,1.4,0.6
"17개 시도별",경북,70.4,13.8,7,5.7,0.4,0.5,0.8,1.4,669,67.9,21,3.5,4.5,0,1.9,0.9,0.4,666,70.9,22.1,2,4.1,-,0.2,-,0.6,611,53.6,34.8,3.2,6.5,0.6,0.2,0.6,0.6,557,48.4,24.3,15,7,0.7,2.4,0.5,1.7,623,70.5,19.5,3.6,3.9,0.3,1.4,0.2,0.7,620,61.3,18.3,7,3.1,1.8,3.9,3.1,1.5
"17개 시도별",경남,66.7,21.8,4.1,4.5,0.8,1.3,0.1,0.6,719,59.6,24.2,6.5,5.8,0.3,2,0.9,0.6,713,68.6,17.5,7,5.6,0.1,0.5,0.3,0.4,682,57.4,23.9,6.9,7.7,1.8,1.4,-,0.9,660,64.1,24.7,5,4.6,0.5,0.5,0.4,0.3,681,66.3,23.6,3.3,2.8,1.2,2.4,-,0.4,678,61.2,24.4,5.9,3.6,1.6,1.4,1.5,0.4
"17개 시도별",제주,66.6,14.5,4.9,5.7,4.3,2,0.7,1.3,300,62.9,19.3,4.7,7.1,1.9,2.4,0.9,0.9,308,45.7,26.6,11.1,8.6,0.5,3.5,1.6,2.6,302,71.9,13,2,8.6,0.6,2.8,0.7,0.4,120,74.4,19.4,3.2,2.2,0,0.8,0,0,302,76.4,17.4,1.7,3.9,-,0.3,-,0.3,300,63.5,16.9,11.4,5.5,-,1.9,-,0.8
"장애여부별",장애등록,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,65.2,18.8,4.9,6.6,-,1.6,2.8,-,151,80.4,14.1,-,4.2,0.2,0.6,-,0.5,225,69.2,13.7,3.9,7.6,0.7,3.5,0.4,1,218,81.2,10.4,2.8,3.3,-,0.7,1.4,0.2,151,83.2,5.7,0.9,5.4,3.9,0.3,-,0.6
"장애여부별",미등록,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160,69.5,16.6,3.4,2.1,-,3.6,2.6,2.1,55,79.9,8.9,2,6,-,1.8,-,1.4,233,75.6,11.6,4.3,5.6,0.3,0.8,1.9,0,110,71,18.8,5.9,3.7,0.6,-,-,-,58,74.7,13.8,5.9,3.5,-,2,-,-
"장애여부별",해당사항없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10214,54.4,27.6,7.6,6.6,0.5,1.4,1,0.8,9854,56.6,27.1,5.6,7,0.4,1.8,0.4,0.9,9630,54.4,23.9,10.2,4.6,1.2,1.9,2.8,1,9721,61,21.6,6.6,5.3,1.4,1.8,1.7,0.7,9837,55.1,22.2,8.6,5.8,2.6,2.3,2.3,1.2
"근무 형태",전일제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4189,52.4,23.6,10.2,5,2.9,2.7,2.1,1.1
"근무 형태",교대제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,287,52.6,22.8,10.4,3.5,4,4.1,1.6,1.1
"근무 형태",시간 선택제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,394,53.9,23.1,9.1,5,2.7,0.9,2.7,2.6
"근무 형태",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1419,59.2,17.2,6.5,7,3.4,3.3,2.9,0.6
"유연 근무제 여부",시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,528,42.4,18.5,13.5,9.1,6,4.1,4,2.3
"유연 근무제 여부",미시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2959,51.8,25,9.4,5,3.2,2.5,2.1,0.9
"유연 근무제 여부",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2802,59.1,19.5,8.2,5,2.2,2.9,2.1,1
