"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,TV시청,산책 및 걷기,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,비디오 DVD 시청,표본수,TV시청,산책 및 걷기,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,비디오 DVD 시청,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기
"17개 시도별",광주,492,98.5,73.5,56.6,32.8,66.3,9.4,14.2,8.4,3,475,98.8,73.6,39.8,40.6,73.1,25.1,7.3,7.7,4.3,451,90.7,71.9,46.9,70.6,42.7,73.5,25.2,16.5,11.1,294,95,95.6,56,83.9,60.1,78.3,27.2,28.5,12.4,452,94.1,83.2,58.1,69.4,58.6,50.3,29.2,18.6,13.1,447,89.9,71.9,65.8,65,44.5,47.7,31.2,24.9,13.1
"17개 시도별",대전,501,98.7,68.5,79.3,42.4,77.8,23.1,20.5,23.6,15,493,93.8,74.6,65.3,35.4,72.5,22,13.7,14.7,14.7,463,97.3,79.7,46.8,68.5,39.3,67.2,38.8,16.8,20.6,303,98.4,92.7,75.9,77.7,53.9,64,56.7,45.9,11.2,460,96.4,82.2,79.9,72.2,48.1,43,41.6,23.9,6,460,93.4,87.9,78.8,78,72.4,58.2,31.6,22.6,4.2
"17개 시도별",울산,426,96.3,70.6,49.6,47,76.9,14.7,32.1,29.9,14.4,425,94.1,76.6,50.4,28.1,77.2,22.9,6.6,13.4,12.2,406,93.8,71.9,53.1,67,55,76.8,12.2,23.8,16,221,98.8,89.5,74.7,79.8,68.9,83.6,32.7,37.4,13.9,390,97.3,80.5,80,54.7,49.3,47,42.9,22,6.5,393,95.1,81.8,83.4,60.8,59.1,54,37.6,27.1,19.3
"17개 시도별",세종,175,97.5,64.8,68,39,64.8,36,24.2,15.1,5,189,97.9,77.2,70.3,48.1,74.6,20.2,22.9,17.2,32,201,95.3,71.7,54.9,52.3,53.3,51.4,21.8,19.3,11,61,100,86.1,88.1,90.1,52.8,72.8,36,18.7,10.8,201,92.6,81.4,86.3,80.8,62.9,47.2,59.7,9.9,7.6,221,98.2,90.4,79.9,70.8,68.3,53.3,40.7,27.6,8
"17개 시도별",경기,1357,94.4,61.9,67.2,37.7,62.9,23.6,18.1,24.6,8.5,1325,95.9,70.2,60,34.5,64.3,11.2,12.8,10.2,18.6,1344,87.1,67,40.5,49.8,38,63.7,12.1,11.9,12.6,2408,93.4,83.9,65.4,60.6,53,55.2,30.9,18.6,10.1,1316,87.2,74.5,63.2,44.9,40.1,27.8,24,11,6.7,1326,79.6,65.2,53.5,46,29.5,32,15.7,12.8,4.7
"17개 시도별",강원,462,91.2,60.4,60,29.6,48.1,25.9,14.2,20.2,12.6,478,94.4,69.3,69.2,39.2,79.5,39.9,27.5,32.6,24.8,463,94.3,55.7,34,42.9,32.5,66.1,18.5,5.8,16,320,92.7,74.9,40.9,73.8,39.1,56.1,23.3,11.7,11.6,475,90.3,69.6,50.1,53.2,34.3,44,39.9,7.8,5.6,472,86.3,64,49.9,45.6,35.4,21.3,38.5,5.3,8.2
"17개 시도별",충북,512,98.7,79,74.5,30.7,83.1,18.4,17.1,18.4,5.6,501,99.1,67.9,64.9,35.8,58.7,33.5,18.9,18.5,9.3,475,97,73.3,53.2,62.7,40.5,71.9,24.1,8.8,16.2,321,98.6,84.5,81.1,91.6,59.7,56.2,60.5,31.2,5.9,480,98.4,81.9,80.4,65.7,48.7,27.6,64.4,22,6,482,98.1,88.6,65,77.4,55,65.8,36.8,18.2,7.8
"17개 시도별",충남,590,97.5,50.1,59.7,31.8,59.5,10,9.4,8.9,14.1,589,91.5,61.1,61.4,29.4,73,33.9,10.2,9.3,13.2,554,97.7,76.1,45.4,58.6,36.9,69.2,35.8,18.6,11,430,99.6,92.1,68.4,77.4,54.6,58,57.4,46.1,6.8,562,99.3,79.6,70.8,70.9,37.1,24.9,36.7,27.4,7,558,97.1,91,62.5,80.7,58.4,52.8,42.8,11.5,13.9
"17개 시도별",전북,551,97.3,69.3,42,39.1,53.4,9.3,15.5,13.2,4.7,560,98.3,77.5,61.2,53.7,85.3,21.6,13.6,11,1.8,496,95.1,68.2,39.3,54.8,45.8,67.7,16,15.3,11.6,375,99.9,91.2,59.5,83.9,59,80.7,33,40.8,13,511,97.5,87.5,47.2,64.3,37.6,40.3,40.7,12.3,9.2,523,85.9,68.4,45.5,50.5,40.4,27.8,42.1,14,11.2
"17개 시도별",전남,532,99,80.9,55.7,27.5,70.6,6.9,15.1,13.3,6.4,547,98.1,80,75.1,49.5,87.4,29.4,14.6,19,10,500,96.5,79.5,41.7,74.9,44.9,82.1,36.2,35.9,20,360,97.9,80.9,54.7,84.3,47.3,77.2,34.3,29.3,8.5,506,96.2,83.9,48.2,75.1,45.8,51.3,54.9,22.2,11.7,515,98.7,90.8,62.2,80.7,43,53.6,22.4,24.9,16.3
"17개 시도별",경북,669,96.3,56.9,36.4,32.4,64.5,10.6,11.6,8.2,2.4,666,99,71.7,60.6,49.5,82.4,10.1,8.1,18.4,5.4,611,97.7,86.3,45.9,71.1,44.2,80.6,29.5,17.6,13.3,557,98.7,95.8,60.1,87.3,59,86.7,59.7,30,17,623,98.5,93.8,73,75.7,68.1,51.6,73.1,23.9,15.9,620,95.9,86.6,63.1,70.4,56.4,53.1,47.9,21.4,19
"17개 시도별",경남,719,96,63,56.9,27.5,65.6,6.4,9.4,14.8,5,713,98.6,76.4,67.5,44.2,90.7,22,9.9,20.6,7.2,682,93,65.7,44,59.5,55.6,78.4,18.9,24.6,16.5,660,96.5,80.5,54,60.5,67.1,76,38.9,26.6,16.3,681,96.8,80.3,59.6,61.7,53.8,50.1,33.3,20.3,9.6,678,91.3,81.5,67.1,58.4,53.8,51.2,30.4,19.6,8.9
"17개 시도별",제주,300,96.2,74,78.5,50.3,75.2,51.8,36.5,42.1,13.6,308,97.1,75.2,71.8,45.5,74.2,32.5,19.2,19.8,17,302,96.9,93.1,74.2,75,75.7,95.8,13.6,41.5,24,120,98.3,92.7,76.1,92.3,75.8,100,67.7,35.8,31,302,99,96.9,84.3,86.7,86.4,98.3,67.8,48.4,15.7,300,99.4,99,86.8,94.2,89,97.3,81.7,51.4,34
"장애여부별",장애등록,0,0,0,0,0,0,0,0,0,0,124,98,90.5,75.9,40.8,72.7,39.4,14.4,22.5,8.6,151,97.1,71.1,23.3,67.1,32.2,70.7,23.5,16.3,11.6,225,98.4,88.4,33.6,77.2,32.8,67.2,35.8,21.9,9.6,218,99.5,81.9,44,70.6,34.3,46.1,43,18.6,9.5,151,96.8,84.6,41.4,81.1,37.1,42.7,32,11.8,12.4
"장애여부별",미등록,0,0,0,0,0,0,0,0,0,0,160,98.3,81.3,65.8,24.5,75.3,10.1,8.2,19,16,55,95.6,57.4,14.6,77,17.9,69.2,15.9,0,3.1,233,92.4,81.1,49,47.8,43.4,48.9,32.7,10.1,6,110,93,82.7,61.8,52,41.8,42.1,16.3,12.8,4.1,58,81.2,42.9,8.1,47.5,8.3,11.2,17.9,6.3,3.8
"장애여부별",해당사항없음,0,0,0,0,0,0,0,0,0,0,10214,96.7,71.4,61.4,38.8,74.5,18,11.2,14.6,13.3,9854,92.8,72.3,46.3,56.8,43.7,71.2,20.3,16.5,15.5,9630,95.5,85.8,64.8,69.7,55.6,66.4,33.9,25.6,13.8,9721,92.5,81.2,67.1,57.2,47.8,39,33.2,18,10.5,9837,86.3,74.3,61.4,52.4,44.6,42.2,24.6,15.7,10.1
"근무 형태",전일제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4189,85.1,72.5,68.6,50.4,46.9,43.3,24.5,17.5,10.4
"근무 형태",교대제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,287,86,80.9,69.3,64.4,47.9,44.1,31.6,16.9,13.7
"근무 형태",시간 선택제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,394,86.9,80.5,56.8,59.9,46.6,44.8,28.7,13.2,8.2
"근무 형태",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1419,89,69.2,53.7,47.9,31.5,41.6,16.7,15.7,10.6
"유연 근무제 여부",시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,528,79.2,69.8,68.1,48.9,53.7,42.1,24,17.1,12.1
"유연 근무제 여부",미시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2959,84.4,71.7,67.5,51.4,43.5,41.4,28.2,17,10.6
"유연 근무제 여부",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2802,89.6,74.1,60.2,50.9,41.1,45.1,17.3,16.5,9.9
