"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트
"17개 시도별",대구,633,10.7,12.1,6.8,7.1,5.2,3,4.4,11.2,5.9,6.1,0.4,1.6,1.7,1.1,1.6,0.9,0.7,1.1,638,17.6,21,10.6,7.4,12.5,6.2,3.8,7.4,10,5.6,1.2,1.1,0.9,0.9,0.3,1.7,0.6,0.2,584,13.8,14.4,4.6,10.2,4.8,12.5,3.4,7.2,6.7,3.2,1.2,1.9,2.4,0.9,1.8,0.9,0.8,0.2,490,29.2,12.7,5,11.2,4.6,6.5,4.9,6.3,8.5,4,1.1,1.4,1.2,0.8,1.2,1.1,0.3,0.3,580,28.3,12.8,5.2,9.8,4.2,13.1,6.5,2.9,6.9,4,1.3,0.6,1.2,1.2,0.3,0.6,0.2,-,580,30.6,18.9,9.7,10,7.5,9.3,8.2,5.2,5.9,5,3.5,2,0.6,0.5,0.3,0.8,0.7,0.2
"17개 시도별",인천,675,24.4,14.9,9.5,14.6,15,8.1,2.7,10,6.7,4.6,0.4,3.8,1.1,2.1,0.8,1.8,0.3,0.5,637,27,17.5,14.8,10.9,15.7,19.7,4.3,21.5,7.1,4.3,0.8,1.7,1,0.8,1.9,0.9,-,0.1,644,15.5,14.5,8,9,8.4,5.6,3.8,3.7,7.1,2.6,1.1,1.6,1.8,0.4,1.2,1,0.2,0.4,556,39.5,12.6,9.7,10,12.5,13.6,4.3,9.1,7.3,3.6,1.3,1.7,2.8,0.3,1.4,1,0.8,1,624,26.4,12.5,8,7.9,11.3,5.1,3.1,4.4,4.3,1.6,0.9,2,1.5,0.1,0.7,-,0.1,0.2,617,11.4,13.7,7.6,9.2,9.7,3.9,4,4.4,4.7,2.7,1.3,1.6,1.1,0.7,1.8,1.4,0.2,0.3
"17개 시도별",광주,492,5.5,6.4,9.9,6.8,8.7,6.4,3.5,4.8,4.4,2.5,1.6,0.4,0.8,0.3,0.9,1.2,0,0,475,5.9,4.4,10,7.8,6.6,6.7,1.5,2.6,3.7,2.4,1.2,0.1,0.4,0.8,0.3,0.6,0.1,-,451,10.4,12.9,9.9,7.7,7,12,4,4,8.9,1.7,1.1,1.3,2.1,0.3,1.5,0.4,0.4,0.5,294,32.7,20.5,20.2,13.1,9.6,32.2,6.5,10.7,12.8,4.4,1.2,2.7,1.8,2,1.6,2,2.2,0,452,12.7,19.7,12.6,6.9,9.1,12.3,6.2,2.5,10.6,3.3,1.2,1.4,2.5,0.2,0.9,1.2,0.6,0.2,447,14.5,15.4,8.9,8.7,3.1,8.8,11.4,7.3,6.6,4.3,1.6,0.9,0.7,0.6,1.1,0.6,0.8,0.2
"17개 시도별",대전,501,19.4,20.1,12.8,18.8,17.9,6.4,6.1,13.7,10.7,4.7,2.1,2.5,2.6,1.6,0.3,1.2,0.4,1,493,21.5,13,16.1,13,11.3,7,7.9,11.3,9.2,3.6,2.9,3.7,0.9,1.8,2.1,3.5,0.2,0.4,463,16.4,12.2,11.2,14,7.9,8.5,2.8,8.7,9,2,0.2,1.8,0.1,3.3,1.9,1.6,0.3,0.6,303,21,15.3,16.4,13.2,10.4,8.6,5.4,5.7,8.1,7.3,0.9,3.6,1.8,2,1.6,1.9,0.3,1.4,460,27.3,10.4,14.2,16.8,10.2,4.2,9.1,2.4,9.4,5.1,1.8,1.7,0.9,0.2,1.6,0.3,0.6,0.5,460,36.2,15.4,21.2,15.4,13.4,6.3,2.6,2.3,3.5,3.9,0.3,1.5,2.5,4.1,0.8,0.2,0.3,0.7
"17개 시도별",울산,426,13.7,19.3,11.5,12.6,15.1,5.5,6.3,16,7.4,9.7,2.5,8.7,1.3,3.9,1.9,3.6,0.7,0.9,425,12.4,13.6,8.7,10.9,7.7,5.6,6.8,6,5.8,5.5,1.2,1.3,0.6,1.1,0.1,1,-,-,406,18.2,14.6,10.5,13.3,10.5,19.6,3.8,5.9,8.1,9.2,1.2,0.3,2.5,0.2,2,1.5,0.4,0.3,221,6.7,21.9,7.6,13.7,4.6,18.9,5,11.2,8.8,8.9,0.9,1.5,0.9,0.5,0.9,0.5,0.1,1.4,390,11.7,15.9,3.6,8,7.1,2.5,6,2,5.5,6.2,1.3,0.7,1.4,0.3,1.2,1.4,-,0.8,393,24.6,18,9.5,10.4,5.6,10.1,9.3,7.4,7.7,3.6,1.2,2.2,1.5,0.1,1.1,0.4,0.4,0.1
"17개 시도별",세종,175,24,13.2,19.1,18.8,23.2,4.7,11.4,9.6,8,2.7,4.3,1.4,0.8,1.1,2.1,1.6,0,0,189,28.2,17.5,23.3,12.5,14.5,3.7,7.8,7.8,17.7,1.4,1.9,3.6,-,2.5,2.3,5.7,0.3,1.1,201,8.8,20.5,12.4,7.5,6.9,2.3,2.8,6.6,7,3.2,0.7,1.6,2.7,-,2,1.5,0.3,0.2,61,18,19.3,6.4,12.5,4.2,1.1,0,9.2,13.7,15,0.3,5.3,4.1,0,0,2,0,3.8,201,19.7,15.2,5.4,9.3,4.2,4.4,7.5,3.3,4.1,2.8,0.7,0.9,1,0.3,-,0.4,1,0.4,221,29.9,17.4,28.2,18.9,19.4,4.9,7.3,5.8,6.3,6.3,1.7,4.6,1.8,7.8,3.2,0.7,0.2,-
"17개 시도별",경기,1357,28.4,12.6,10.8,11.5,16.1,9.5,5.7,11.4,7.4,5.6,3.2,6.9,1.8,2.7,0.8,2.5,1.5,0.5,1325,24,18.9,12.4,12,13,12.7,7.8,15,9.6,3.9,2.7,5.4,2.2,2.1,3.8,1.3,0.9,1.4,1344,19.2,16,12.1,12.3,14.8,8.6,5.5,7.3,8.3,4.7,1.5,5,1.2,0.9,4.2,1.8,0.7,0.4,2408,17.8,17.3,10.9,10.5,10.2,7,5.3,8.6,8.5,5.4,1.4,4.4,1.9,1.1,2.2,1.6,0.6,0.5,1316,8.5,10.5,4.9,6.2,6.4,4,4.2,2.9,5.3,2.8,1,1.2,1.2,0.2,0.5,1.2,0.3,0.2,1326,8.3,9.5,6.9,5.9,6.4,3.5,6.1,5.2,6.2,3.2,1.1,1.1,0.7,0.5,0.4,0.4,0.2,0.1
"17개 시도별",강원,462,18.2,8.3,11.8,13.9,12.7,12.2,7.3,11.9,6.5,4.5,2.5,3.7,1.9,1.2,1.2,7.4,0.2,2.5,478,35.6,11.3,23,17.2,22,8.9,4.7,16,12.2,3.3,3.5,8.8,3,3.5,2.8,2.3,0.8,1.7,463,17.3,12,6.7,10,3,4.6,2.2,4,6.5,2.4,1.6,0.8,0.3,0.5,0.7,1.6,-,0.2,320,12,8.8,12,11.1,14.3,8.4,3.9,6,3.1,4,2.3,4.3,1.6,1.1,3.1,0.8,0.1,0.3,475,6,9.5,6.8,10.9,6.3,4.6,4.6,2.9,3.8,2.3,1.6,0.7,1.8,0.4,0.4,0.3,0.1,0.2,472,8.3,9.5,6,8.6,5.4,6.5,4.5,3.2,3.6,3.3,2.1,1.9,2.2,0.6,0.4,1.1,1.3,0.8
"17개 시도별",충북,512,16.5,9.9,12,9.1,13,3.7,1.1,5.3,6.8,1.6,2.9,1.3,1.2,1.5,0.3,1.4,0,0,501,26.1,10.7,16.9,13.2,20.4,2,2.7,6.3,9.9,6,1.4,2.2,0.5,0.3,1.9,2.5,-,0.3,475,11.8,11.1,10,9.4,8.7,5.8,2,1.9,3.8,1.6,0.3,2,0.8,0.6,0.7,0.6,0.4,0.2,321,10.4,15.2,12.7,6.1,7.2,4,2.1,3,7.3,5.2,1.3,1.5,0.8,0.5,2.7,0.5,0.1,0.1,480,13.3,12.5,11.2,11.5,7.4,7.5,4.6,3.3,3.6,4.8,0.6,1.5,1.2,0.6,0.7,-,-,0.2,482,36.5,11.8,25.3,16.5,16.6,7.9,6.7,9.5,5.4,3.5,2.5,1.2,0.7,8.8,0.2,1,0.2,0.3
"17개 시도별",충남,590,15.1,19.1,18.4,12.5,11,6.2,6.7,7.9,8.7,4.3,3.1,1.5,2.2,2.2,1.3,1.5,0.3,0,589,16.8,13.6,13.1,14.7,16.2,5.5,4.7,8.7,5.9,3.1,2,7.6,0.9,0.1,3.4,1.8,1,1.1,554,21.3,13.7,9,12.6,6.7,6.8,2.5,3.9,7.5,3.2,0.8,1.6,1.5,0.9,1.3,1,0.2,0.4,430,12.8,10.6,10.8,10.7,10.5,6.4,4.2,4.6,6.3,3.1,0.4,2.9,1.9,1.3,0.7,0.6,0.5,0.9,562,24.7,12.7,20,17,13.9,8.3,8.9,3.6,8.4,2.9,0.9,1.1,1,0.5,0.7,0.7,0.8,0.2,558,16,5.2,12.3,10.4,9.5,6.5,2.6,2.7,3.1,4,0.7,0.3,0.5,1.4,-,0.3,-,-
"17개 시도별",전북,551,10.4,10,7.8,9.7,7,3.7,3.1,4,10.2,2.3,0.8,1.4,1.4,0.5,0.8,1.4,0.7,0.2,560,23,7.5,4.1,10.8,5,14.3,1.7,6.2,4.3,1.7,0.5,0.7,0.3,0.4,-,0.5,-,-,496,17.9,12.9,12.8,11,6.2,5.7,4.8,4.6,8,1.9,0.4,1.5,2,1.3,0.6,1.9,0.2,0.2,375,20.4,12.6,10.5,7.7,12.1,14.2,6.8,5.7,9.7,0.9,0.5,1.8,0.9,0.7,0.1,1.5,1.2,0.9,511,4.1,11.5,1.9,7.1,3.4,1.1,4.9,3.8,6.4,2.1,0.3,0.9,0.3,0.4,0.4,1.4,0.2,-,523,13.6,10.8,7.9,7.2,5.1,8.1,5.1,4.7,7.2,2.6,1.6,1.1,1.4,1.9,0.8,0.3,1.7,0.4
"17개 시도별",전남,532,14.4,9.5,9.7,8.2,6.5,8.3,3.5,5.9,7.8,1.1,2.3,1.5,0.5,1,0.8,1.1,0.6,0.6,547,9.8,9.6,9.8,10.3,8.6,8.8,3.5,6.7,6.1,2.1,0.8,1.5,0.7,0.3,1.2,1.3,0.3,0.2,500,20.3,6.3,11.7,11.1,8.7,10.9,2.8,4.8,8.2,1.5,2.1,2.3,0.9,0.1,1.5,2.2,1,0.3,360,21.4,8.6,9.7,9.1,8.4,4.3,7.7,1.8,6.8,1.9,1.9,0.5,1.5,0.6,0,0.1,0.3,0,506,17.3,8.5,5.3,8.5,4.3,10.5,4.4,4.8,4.2,1.6,0.2,0.3,0.9,0.7,0.5,1.1,0.5,0.3,515,10.8,8.7,6.8,9.4,4.8,6.3,5.5,3.5,6.2,3.6,1,0.3,1.9,1.2,1.3,1.5,0.9,0.3
"17개 시도별",경북,669,5.7,6.9,7,6.9,3,3.5,4.3,4.4,2.3,4.1,0.9,1.1,0.8,0.1,1.3,0.4,0,0.3,666,10.1,12.8,11,8.2,12.6,3.2,3.3,10.5,6.3,4.4,0.9,1.8,1,0.6,0.6,0.9,0.8,0.1,611,10.7,11.6,5.2,9.8,3.7,8,6.3,2.7,5.7,3,1.1,1.2,0.6,0.4,1.1,0.9,0.2,0.2,557,19.6,14.5,6.5,10.3,5.2,7.3,4.5,6.9,9.7,5.1,1.8,2.3,1.5,0.8,0.9,2.1,0.5,0.4,623,37.8,8.9,7,8.1,3.7,9.8,4.4,2.9,3.6,6.9,1.3,1.4,0.4,0.3,0.3,1,-,0.1,620,43.9,10,10.4,9.6,7.3,9,6.6,5.8,5.1,5.7,2,2.1,0.7,0.8,0.8,0.9,-,0.3
"17개 시도별",경남,719,14.4,7.8,7.7,12.5,9.1,4.2,2.1,7.5,7.6,5.5,1.2,1.4,0.5,3.1,0.8,2.4,0.3,0.3,713,6.1,12.7,8.2,16.6,13.7,4.5,4.7,4.5,3.3,3.7,0.8,1.4,0.3,0.7,1.1,0.9,0.1,0.4,682,10.3,17.3,9.2,12.3,8,7.7,6.8,6.7,6.3,3.9,1.5,0.8,0.9,0.5,2.1,2.1,0.4,0.6,660,19.5,11,10.3,11.7,7.3,10,5.5,6,8.6,3.4,1.5,2.3,2,0.9,0.9,1.7,0.8,1.1,681,13.9,12.2,6.1,9.3,4.1,3.7,4.3,3.2,4.1,4.6,1.9,1,1.8,0.3,0.7,0.4,0.6,0.6,678,12.5,16.4,8.8,9,6.6,7.5,7.7,6.5,4.1,5.1,2.3,1.1,2.4,0.4,1.4,0.7,0.3,0.9
"17개 시도별",제주,300,24.3,12.6,13.3,16.3,15.7,11.9,6.9,10.1,8.9,3.6,0.1,0.9,2.3,0.6,1.4,0.5,2.2,0,308,23.5,15.1,14.4,13.4,12,10.4,8.6,12.7,8.2,3.5,0.2,1.1,3.3,0.2,3.4,1.5,1.5,-,302,26.9,14.1,7.9,17.8,4.5,10.7,6,7.6,6.9,0.6,0.3,0.2,1.7,-,0.6,4.1,0.2,-,120,79.6,20.3,5.3,17.9,11.1,4,5.6,7.5,16.6,1.3,0,0.8,0,1.9,0.6,0,0,0,302,51.9,13.6,7.3,10.9,6.5,5.9,9.8,4.4,14,3.3,0.3,0.9,0.7,-,2.5,1.4,1.4,-,300,74.8,15.6,10.2,13.6,8.9,14.2,8.3,19.2,5,4.5,0.8,0.7,2.9,0.4,0.3,0.2,1.5,0.6
"장애여부별",장애등록,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,12.4,6.7,3.8,4,6.7,3.5,2.8,5.9,0.8,3.1,-,1.2,-,-,-,1.4,-,-,151,23.3,5.1,2.8,4.3,2,2.2,1.3,3.6,0.7,-,0.4,0.3,-,-,0.6,0.4,-,-,225,17.6,4.7,1.7,1.9,4.1,4.9,1.3,4.2,5.4,0.8,0,0,0.8,0,0.4,0.9,0,0,218,15.8,5.5,2,2.3,2.2,1.9,3.5,3.4,0.6,4.1,-,-,-,-,2.1,-,0.5,0.6,151,10.6,3.4,1.6,0.8,2.6,2.6,2.3,1.3,1.9,2.4,-,-,-,-,-,0.6,-,-
"장애여부별",미등록,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160,15.6,17.3,11,9.9,9,5.2,2.4,9.8,7.5,1.4,1.3,3.1,0.9,3.3,1.4,0.6,-,-,55,17.3,9.9,3,-,3.4,7.1,-,6.8,3.3,-,2.2,1.4,-,-,-,1.4,-,-,233,11.4,12.6,5.8,4.8,3.3,3.7,1.7,4.7,7.2,4.2,0,2,0.8,1.8,0.6,1.6,0.2,0.6,110,13.3,13.3,3.8,5.7,3.2,2.2,2.5,3.5,6.6,5.1,-,0.8,3.1,-,-,1.7,-,1.8,58,2.6,2.9,1.9,6,3.6,3.3,-,2.9,-,3.7,-,-,-,-,-,-,-,-
"장애여부별",해당사항없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10214,19.9,15.7,12.6,11.8,13.4,9.2,5.8,11.9,8.4,4.1,1.7,3.7,1.3,1.5,2.2,1.4,0.7,0.6,9854,15.8,15.2,10.1,11.3,10.4,9.5,4.5,6.5,7.8,3.8,1.3,2.7,1.4,0.7,2.4,1.6,0.5,0.6,9630,20.8,16.3,10.8,10.8,9.8,9.4,5.2,7.5,8.6,5,1.3,2.6,1.7,1.1,1.5,1.4,0.7,0.8,9721,16.5,13.3,7.1,8.6,7.1,5.9,5.2,3.7,6.4,3.7,1,1.1,1.2,0.4,0.7,0.8,0.4,0.2,9837,16.4,12.6,9,8.8,7.5,6.6,6.4,5.7,5.5,3.7,1.6,1.4,1.2,1.1,0.8,0.7,0.5,0.4
"근무 형태",전일제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4189,16,14.7,11.5,9.7,10.7,7.3,8.5,5.6,5.1,4.9,2.2,1.4,1,1.1,1.1,0.6,0.5,0.3
"근무 형태",교대제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,287,13.3,16.5,8.6,10.4,11.3,6,4.8,6.8,4.1,4.4,1.6,1.7,1.2,0.9,1,1.6,-,-
"근무 형태",시간 선택제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,394,15.8,11.4,8,7.3,5.2,8.1,5.2,5.9,7.5,3.4,2.1,2.2,2.2,0.4,1.3,1.5,0.6,0.4
"근무 형태",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1419,12.7,8.7,4.8,5,5.6,4.2,6.9,3.3,4.2,3.1,1.2,0.7,0.2,0.2,0.3,0.1,0.4,0.2
"유연 근무제 여부",시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,528,16.1,18.5,10.7,10.4,7,8.4,11.1,7.5,9.6,5.6,3.6,1.5,1.4,0.6,1.8,0.9,1.2,-
"유연 근무제 여부",미시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2959,14.4,14.3,9.5,8.4,9.5,7.6,8.2,6.1,4.8,4.9,2,1.6,0.9,0.6,1,0.6,0.5,0.4
"유연 근무제 여부",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2802,15.8,10.8,9.5,8.3,9.3,5,6.6,3.5,4.3,3.5,1.4,1,0.7,1.2,0.6,0.6,0.2,0.2
