"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,매우 불만족 했다,불만족 했다,다소 불만족 했다,보통이다,다소 만족 했다,만족했다,매우 만족 했다,평균,표본수,매우 불만족 했다,불만족 했다,다소 불만족 했다,보통이다,다소 만족 했다,만족했다,매우 만족 했다,평균,표본수,매우 불만족 했다,불만족 했다,다소 불만족 했다,보통이다,다소 만족 했다,만족했다,매우 만족 했다,평균,표본수,매우 불만족 했다,불만족 했다,다소 불만족 했다,보통이다,다소 만족 했다,만족했다,매우 만족 했다,평균,표본수,매우 불만족 했다,불만족 했다,다소 불만족 했다,보통이다,다소 만족 했다,만족했다,매우 만족 했다,평균,표본수,매우 불만족 했다,불만족 했다,다소 불만족 했다,보통이다,다소 만족 했다,만족했다,매우 만족 했다,평균
"17개 시도별",서울,1257,0,2.1,4.4,14.4,42.2,28.7,8.1,5.15,1220,1,2,7.7,30.8,37,19.9,1.7,4.67,1191,1.1,4.4,14.4,30.7,30.5,14.7,4.2,4.5,1931,0.6,3.2,12.2,29.8,28.8,19.2,6.2,4.7,1195,0.8,6.6,13.3,28.6,31.2,16.8,2.7,4.4,1164,0.6,4.8,12.3,26.1,30.8,20.5,4.9,4.6
"17개 시도별",부산,751,1.3,8.4,10.6,22.4,32.2,19.6,5.4,4.56,734,0.2,0.8,3.1,27.1,35.7,25.7,7.5,5.04,693,0.3,2.1,15.6,30.9,33.7,16.3,1,4.5,681,0.2,7.9,12.6,35.6,29.4,13.3,0.9,4.3,691,1.6,3.6,13.8,32.1,38.6,9.5,0.8,4.3,690,0.2,3,14,27.2,34.3,17.7,3.6,4.6
"17개 시도별",대구,633,0.1,1.5,13.2,33.7,37,13.2,1.4,4.51,638,0.1,0.5,3.3,22.8,39.7,29.3,4.2,5.06,584,0.8,11.2,18.8,35.2,22.5,11.5,0,4,490,0.3,5.6,13.8,30.4,33.7,15.2,1,4.4,580,2,11.8,11.2,42,13.8,16.5,2.8,4.1,580,15.6,10.5,9.5,25.1,15.9,14.5,9,3.9
"17개 시도별",인천,675,0.6,2.1,6.8,14.4,37.1,36,3,5.05,637,-,3.5,13.8,20.5,24.2,26.3,11.7,4.91,644,2,10.2,19.4,38.3,19.4,9.4,1.3,4,556,3.8,20.6,20.9,31.4,14.2,8.4,0.8,3.6,624,3.8,11.7,26.5,36.8,15.1,6,0.1,3.7,617,1.5,4.3,8.1,45,28.5,11.1,1.5,4.3
"17개 시도별",광주,492,1.1,4.9,17.9,41.7,25.3,8.3,0.8,4.13,475,1.7,10.1,10.6,26.9,29.7,13.9,7,4.42,451,0.5,12.7,22.5,25.3,25.9,11.8,1.2,4,294,1.7,4.4,14.4,34.2,32,9.9,3.3,4.3,452,2.4,6.2,16.4,28.8,22.8,20.8,2.6,4.4,447,2.1,2.2,16.6,44.9,22.4,8.7,3.2,4.2
"17개 시도별",대전,501,2.4,5.7,12.9,29.3,29.7,17.7,2.4,4.41,493,0.3,0.5,10.3,24.6,34.8,27.5,2,4.84,463,0.3,-,4.8,36.2,33,17.7,8,4.9,303,-,2.1,14.6,46.6,24.7,10.4,1.7,4.3,460,4.8,6.6,17.1,31.5,22,12.4,5.5,4.2,460,0.8,5.9,24.6,30.6,22.5,14.8,0.9,4.2
"17개 시도별",울산,426,0,4.2,17.3,31.3,27,12.7,7.5,4.49,425,0.7,3.2,6.1,17.5,38.4,23.4,10.6,5.02,406,-,2,16.7,36.8,28.1,14.9,1.4,4.4,221,-,3.6,16.7,37.8,33,7.5,1.5,4.3,390,3,9.3,14.2,40.2,29.2,4.1,-,4,393,-,1.6,10.8,33.2,31.4,21.5,1.5,4.6
"17개 시도별",세종,175,0,4.4,17.5,29.4,28.8,20,0,4.43,189,2,3.5,14.7,31.7,32.2,13.6,2.3,4.38,201,-,1.2,9.1,20.7,36.5,22.8,9.8,5,61,3.6,18.6,7.9,15.6,27,13.8,13.5,4.4,201,-,0.6,1.6,32.9,40.1,23.1,1.7,4.9,221,-,2.9,37.8,25.9,19.1,12.6,1.8,4.1
"17개 시도별",경기,1357,0.7,2,10.4,24.1,37.1,19.6,6,4.78,1325,0.3,3.5,12,29.3,32.5,20.4,2.1,4.6,1344,1.2,5.2,16.4,37.3,21.4,12.4,6.2,4.3,2408,3.7,10.3,15.3,33.2,23,12.3,2.1,4.1,1316,0.7,10.4,18.5,36.3,20.8,11.9,1.3,4.1,1326,2.2,5.4,13.3,36.2,26.6,14.6,1.7,4.3
"17개 시도별",강원,462,5.4,7.5,15.3,47.5,17.8,5.6,1,3.85,478,4.5,4.3,15.4,46.7,21.9,5.6,1.6,4,463,1.2,2.6,15.8,36.6,28,13.6,2.2,4.4,320,3.3,15.8,17.3,41.6,15.9,6,0.1,3.7,475,3.9,13.5,17.6,31.5,24.3,8,1.2,3.9,472,3.4,6.3,15.7,44.8,22.7,6.6,0.5,4
"17개 시도별",충북,512,0.7,2.1,28.6,32.5,25,8.6,2.6,4.15,501,0.6,1,4.8,32.1,44.1,15.6,1.9,4.72,475,0.1,0.9,8.9,20.6,26.9,34.2,8.5,5.1,321,0.4,3,6.8,32,29.4,26.4,2,4.7,480,3.5,9.4,19.4,53.7,10.9,3,0.2,3.7,482,1.5,5.7,18.2,43.8,20.2,10.1,0.5,4.1
"17개 시도별",충남,590,0.3,2.9,15.9,24.9,30.4,19.7,5.9,4.65,589,0.1,1.1,20,27.4,34.8,14.8,1.8,4.47,554,1.4,4.6,20.1,37.8,23.1,12.1,1,4.2,430,1.3,9.8,17.1,46.2,21.1,3.8,0.7,3.9,562,5.3,12,19.6,22.1,19.2,17.8,4,4.1,558,0.6,4.4,15.4,31.3,19.6,23.2,5.3,4.6
"17개 시도별",전북,551,2,16.5,25.9,29,17.9,8,0.7,3.71,560,1,6.8,13.5,32.2,22.5,22,2,4.43,496,5,5.4,6.9,19.1,27.6,29.5,6.5,4.7,375,4,8,21.6,34,19.4,10.7,2.2,4,511,3.4,8.4,16.5,29.7,21.9,17.5,2.5,4.2,523,2.9,8,11.8,28.5,6.9,8.6,33.3,4.9
"17개 시도별",전남,532,4.4,10.8,23,33.1,15.6,11.5,1.7,3.86,547,3.3,5,9,19.5,26,25.6,11.6,4.83,500,4.9,10.6,21,33.6,16,11.3,2.6,3.9,360,1.9,4.2,16.9,52.9,18,5.1,0.9,4,506,5.1,11.3,19.3,38,16.7,8,1.7,3.8,515,6,7.1,9,40.9,23.6,12,1.5,4.1
"17개 시도별",경북,669,0.3,3.6,20.7,27.1,33.1,14.9,0.2,4.35,666,1.2,2.8,9.6,28,34.3,22.2,2,4.66,611,3.8,15.4,18.5,28,24,9.9,0.4,3.8,557,7.7,18.9,16.6,19.5,15.1,17.5,4.6,3.9,623,4.2,17.6,16.6,30.2,14.3,13.5,3.7,3.9,620,2.4,11.1,16.7,26.5,23.5,11.4,8.3,4.3
"17개 시도별",경남,719,1.6,1.7,10,38.8,32.3,14.8,0.9,4.46,713,-,1.1,3.8,16,33.8,38.5,6.7,5.25,682,1.8,5.7,12.9,37.5,25,14.4,2.7,4.3,660,3,9.2,8.1,41,21.9,14.7,2.1,4.2,681,2.7,5.5,13.1,46.3,22.6,8.2,1.6,4.1,678,0.4,1.8,6,41.3,27.5,18.6,4.4,4.7
"17개 시도별",제주,300,10,12,20.4,39.1,10.4,5.7,2.4,3.55,308,4.4,10.2,21.2,40.2,13.7,5.7,4.5,3.84,302,0,2.4,18.2,39.4,31.2,8.9,-,4.3,120,-,2.9,12.8,41.7,37.3,5.3,-,4.3,302,1.2,8.4,8.7,7.2,19.8,34.8,19.9,5.2,300,24.4,12.8,19.1,28.3,14.1,1.2,0.2,3
"장애여부별",장애등록,-,-,-,-,-,-,-,-,-,124,2.5,4.7,16.5,32.2,22.8,20,1.3,4.33,151,2.1,13.5,20.1,36.1,16.3,11.8,-,3.9,225,5,12.4,12.4,40.3,17.8,10.3,1.9,3.9,218,5.6,9.6,16,36.1,18.5,10.5,3.6,4,151,4.3,8.6,12,37.5,18.4,16,3.3,4.2
"장애여부별",미등록,-,-,-,-,-,-,-,-,-,160,1.2,1.4,6,23.3,36,31.4,0.7,4.89,55,-,8,18,32.2,24.3,15.8,1.7,4.3,233,4.7,6.4,12.5,30.3,26.8,18.9,0.5,4.3,110,1.8,12.7,15.2,31.3,24.9,12.6,1.5,4.1,58,3.2,5.8,25.8,18.8,29.6,13.6,3.2,4.2
"장애여부별",해당사항없음,-,-,-,-,-,-,-,-,-,10214,0.8,2.9,9.7,27.7,33.1,21.8,4.1,4.71,9854,1.5,5.8,15.6,33.3,25.7,14.4,3.8,4.3,9630,2.2,8.6,14.5,34.2,24.5,13.2,2.8,4.2,9721,2.1,9.1,16.5,34.2,23.1,12.8,2.2,4.1,9837,2.5,5.4,13,33.6,25.7,15.3,4.4,4.4
"근무 형태",전일제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4189,2.5,5.3,13.8,34.9,26.1,13.4,4,4.3
"근무 형태",교대제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,287,0.8,4.6,13.4,37.9,18.2,21.4,3.8,4.5
"근무 형태",시간 선택제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,394,1.7,3.4,14.8,30.3,29,14,6.8,4.5
"근무 형태",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1419,2.6,5.8,10.7,30.4,28.1,18.6,3.9,4.5
"유연 근무제 여부",시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,528,1.2,2.7,11.3,34,28.7,16,6.1,4.6
"유연 근무제 여부",미시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2959,2,5.8,13.7,34,25.5,14.4,4.5,4.4
"유연 근무제 여부",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2802,3.2,5.2,12.8,33.4,26.9,15.4,3.2,4.3
