"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동
"17개 시도별",세종,63,58.9,19.2,15.5,4.1,1,0,1.3,91,56,24.3,7.4,-,7.5,4.7,-,109,39.4,31.4,8.5,-,3.4,2.2,15.1,21,59.3,11.1,6.2,8.9,11,-,3.5,43,51.8,41.7,-,2.1,4.4,-,-,71,36.1,47.8,9.3,1.9,4.9,-,-
"17개 시도별",경기,681,47.8,28.3,14.3,1.5,4.7,1.1,2.2,748,50,21.7,11.4,1.1,6.8,2.1,7,681,33.3,32.7,17.5,2.1,4.8,2.1,7.5,979,50.6,27.4,10.6,2.9,5.1,1.6,1.9,493,37,37.6,11.1,6.4,3.4,2,2.6,430,34,30.7,25.2,2.9,3.2,2,2.1
"17개 시도별",강원,166,29.8,21.6,25,2,8.8,2.5,10.3,200,29,35.6,17.3,5.9,6,1.7,4.4,267,29.4,23.4,30,2.3,2.2,1.3,11.5,93,48.9,22.7,17,2.6,2.2,4.8,1.9,144,43.5,34.6,12.9,2.5,3.4,3.1,-,222,30.9,29.5,33.8,2.5,1.1,0.8,1.5
"17개 시도별",충북,238,32.9,36.9,21.6,0.4,4.4,0.6,3.3,274,45.4,23.5,15.6,1,10.8,0.2,3.5,288,21.8,47.1,16.3,0.7,6.1,1.6,6.4,126,35.7,34.7,9.7,1.9,9.1,7.5,1.4,109,52.4,31,5.2,3.4,7.1,0.9,-,175,29.5,35.6,21.3,2.2,5.1,5.4,1
"17개 시도별",충남,296,43.6,33.1,15.4,0.6,5.3,1.1,1,257,42.7,24.6,17.7,0.3,11.7,0.1,3,165,32.6,36,13.5,3,8.3,2.4,4.2,142,45.9,26.1,20,1.9,5.5,0.5,-,141,33.2,46.5,15.3,1.6,1.3,2,-,91,23.2,33.4,28.1,2.8,9.6,1.2,1.6
"17개 시도별",전북,130,69.1,8.9,3,0,18.8,0,0.3,99,81.8,6.2,3.1,-,8.9,-,-,264,41.3,32.3,14.8,1.1,5.2,-,5.4,139,36.8,33,20.8,1.7,4.6,3,-,154,64.1,14.5,12.2,2.4,6.3,0.4,-,97,36.9,14,31.8,1.7,12.3,1.9,1.4
"17개 시도별",전남,79,58.3,24,0.8,0,14.8,2.1,0,87,62,20.6,3.5,-,12.8,-,1.2,225,31.4,26.5,27.1,1.2,6.7,2.2,5,151,43.5,26,22.1,0.8,2.7,2.2,2.6,166,29.1,35,21.9,5.8,6.2,0.5,1.4,217,25.7,41.3,17.8,4.6,2,7.5,1.1
"17개 시도별",경북,277,36.1,38.9,12.6,1.9,1.5,1.4,7.6,283,46.7,27.6,15.8,1.7,4.8,1.4,2.1,212,42.4,27.1,17.9,1.6,4.3,1,5.7,296,47.9,30.5,10.5,1.5,6.7,1.2,1.6,240,47.4,24.5,8.7,7,5.8,0.7,6,262,46.8,19,14.9,14.7,2.5,1.8,0.4
"17개 시도별",경남,294,44.3,33.7,13.6,0.7,5.3,0.8,1.5,399,36.4,41.4,13.4,2,2.6,2.2,2,417,35.8,26.8,18.3,5.3,5.3,2.9,5.6,376,35.8,40.4,11.2,5.2,5.1,0.6,1.9,214,53.8,24.4,12.2,4.1,4.5,0.7,0.3,285,49.3,32.5,9,2.4,4.2,2.7,-
"17개 시도별",제주,163,32,21.4,27.3,2.2,9.1,5.3,2.6,174,37.7,28.2,19.1,3.6,9.4,-,2,105,50.1,32.1,8.6,2,1.2,1.7,4.2,50,72.2,18.1,4.7,-,4.9,-,-,213,35.9,44.5,9.4,4.8,0.8,4.7,-,120,51.2,27.3,16.1,4,1.5,-,-
