"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),영화관람,전시회관람,박물관 관람,연극공연 관람,연예공연 관람,음악연주회 관람,전통예술공연 관람,무용공연 관람,표본수,영화관람,전시회관람,박물관 관람,연극공연 관람,연예공연 관람,음악연주회 관람,전통예술공연 관람,무용공연 관람,표본수,영화관람,전시회관람,박물관 관람,연극공연 관람,연예공연 관람,음악연주회 관람,전통예술공연 관람,무용공연 관람,표본수,영화관람,전시회관람,박물관 관람,연극공연 관람,연예공연 관람,음악연주회 관람,전통예술공연 관람,무용공연 관람,표본수,영화관람,전시회관람,박물관 관람,연극공연 관람,연예공연 관람,음악연주회 관람,전통예술공연 관람,무용공연 관람,표본수,영화관람,전시회관람,박물관 관람,연극공연 관람,연예공연 관람,음악연주회 관람,전통예술공연 관람,무용공연 관람
"17개 시도별",충북,45.8,5.3,6.8,5.8,4,1.5,4.4,1.1,501,57,6.7,4.8,6.8,9.1,2.5,7.1,1.6,475,67.1,9.7,10.7,5.8,7.7,2.8,7,0.5,321,64.7,11.3,17.1,8.3,4.7,2.3,2.2,0,480,27.9,4.8,4.1,1.3,3.5,0.9,0.5,0.2,482,51.1,4.4,8.3,2.2,4.3,3.3,1.8,0.2
"17개 시도별",충남,57.3,3.4,5.9,4.3,3.6,1.4,3.5,0.8,589,56.4,6.8,9.1,4.9,5.5,3.1,13.2,1.2,554,64,11.8,15.6,7.3,4.9,4.3,4.7,1,430,58.9,7.9,8.3,3.8,3.6,1.6,2.9,0,562,47.3,4.9,5.7,1.3,8.2,0.8,0.5,-,558,39.1,2.5,3,3.3,6.2,0.3,0.9,-
"17개 시도별",전북,57.3,9.6,14.1,5.2,7.4,4.8,6.8,1.4,560,66.5,3.4,6.9,1.9,6.2,1.9,2.4,0.4,496,63,14.9,13.3,4.6,6.2,6.7,4.7,1.3,375,54.2,8,13,2.2,5.2,1.5,7.3,0.6,511,26.1,2.4,1.6,0.4,0.1,0.5,0.7,0.5,523,42,10.6,9.3,5.2,7,4.6,3,0.7
"17개 시도별",전남,52.3,9.2,11.2,4.6,3.3,3.4,7,1.2,547,59.1,11,16.8,5.3,8.1,3.1,7,0.4,500,53.2,7.6,6.3,6.3,12,4,3.2,1,360,49.6,4.4,3.5,1.1,2.7,1.4,1.5,0.7,506,37.8,5.3,6.3,1.6,2.6,0.9,1.4,0.3,515,50,6.9,11.1,2.7,2.9,2.5,2.3,1.3
"17개 시도별",경북,39.9,2.5,2.3,1.8,3.9,1.2,1.4,0.6,666,61.9,6.3,5.7,5.1,3.5,2.9,2.8,0.4,611,63,4.5,7.5,7.4,4.8,2.9,2.8,0.4,557,53.4,6,6.9,6.5,2.9,2.4,4.2,1.6,623,42.1,3.3,3.5,3.6,2.6,1,0.8,0.8,620,46.5,10.6,10.1,8.5,7.6,1.2,3.5,0.7
"17개 시도별",경남,56.3,9.3,9.7,6.2,8.7,1,1.5,1,713,61.1,4.7,4.4,4,5.7,1.6,0.1,1.7,682,63.6,12.2,12.8,6.1,7,6.7,4.2,1.7,660,46.8,7.6,6.8,3.3,4.3,2.9,2.1,0.8,681,34.8,4.3,5.7,1.5,1.7,1.8,0.9,0.3,678,43.6,11,8.8,3.8,5.6,2.9,1.5,0.4
"17개 시도별",제주,69.3,19.5,21.9,10.2,11.3,10.8,4.4,1.6,308,72.3,15.7,20,13.3,9.1,9.3,2.7,0.7,302,69,16.6,15.3,10.7,7.7,10.4,3.4,3.4,120,74.8,15,10,3.1,6,2.5,7.5,0,302,26.8,7.4,2.8,0.7,2.6,0.9,0.2,0.4,300,43,11.4,12.4,3.8,4.2,2.9,0.6,0.1
"장애여부별",장애등록,-,-,-,-,-,-,-,-,124,31.7,7.4,9.5,3.2,0.4,0.7,8.6,-,151,38.8,2.1,5.1,1.9,2.9,2.5,1.6,0.8,225,27,5.7,8.7,7.4,3.2,3.6,8.7,0.7,218,19.1,0.4,0.6,0.2,0.7,-,1.4,-,151,22,4.3,3.3,0.8,2,0.9,0.9,0.6
"장애여부별",미등록,-,-,-,-,-,-,-,-,160,53.7,8.5,2.7,11.1,5,2.1,7.7,3.6,55,30.6,2,3.4,-,-,-,-,0.6,233,31.5,7.9,7.1,3.5,1.6,0.3,0.4,0.7,110,33.9,7.5,3.1,0.7,-,0.7,1.4,-,58,16.6,6.1,10.2,2.9,4.8,2.6,2.9,-
"장애여부별",해당사항없음,-,-,-,-,-,-,-,-,10214,69.1,9.2,9.8,13.3,9.1,4.1,4.7,1.7,9854,68,11.3,10.5,10.4,7.5,4.6,3.4,1,9630,61.3,9.7,9.3,8.1,5.5,3.5,2.9,0.9,9721,44,6,4.8,3.6,3.4,1.4,0.9,0.5,9837,45.5,8.8,6.9,5.3,4.7,2.3,1.5,0.6
"근무 형태",전일제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4189,50.9,8.8,7,5.3,4.9,1.9,1.2,0.5
"근무 형태",교대제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,287,43.3,6.7,7.2,5,3.5,1.8,2.4,-
"근무 형태",시간 선택제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,394,51.8,11.2,7.9,10.2,7.7,6.5,4,2.9
"근무 형태",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1419,32.4,4.5,3.8,2.9,3.4,1.6,1,0.5
"유연 근무제 여부",시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,528,57.8,12.6,10,8.1,6.4,3.6,1.9,0.2
"유연 근무제 여부",미시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2959,48.6,9.4,6.8,5.7,4.6,2,1.4,0.6
"유연 근무제 여부",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2802,41.4,5.2,5,3.7,4.3,1.8,1.3,0.6
