"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균
"17개 시도별",서울,1257,1.7,4.3,11.8,5.7,26.2,50.3,171,1220,1.4,2.6,9.4,2.9,21.1,62.6,211.6,1191,5.2,5.5,12.8,1.2,18.7,56.7,223,1931,2.9,6.2,14,2.6,20.1,54.2,211,1195,5.3,6.9,19.1,2.4,23.6,42.7,178,1164,2.7,4.9,10.2,1.3,16.9,64,250
"17개 시도별",부산,751,3,3.3,11,2.3,19.7,60.7,202,734,1.1,3.1,10.7,6.1,15.4,63.5,192.1,693,3,2.5,12.2,1.5,20.4,60.4,221,681,4.9,7.3,11.4,1.5,21.5,53.3,192,691,2.3,4.4,18.4,2.4,24.3,48.1,191,690,1.9,2,5.6,0.7,12.9,77,293
"17개 시도별",대구,633,3,4.9,7.5,3.8,17.2,63.6,263,638,3.9,3.3,15.5,2.2,19.4,55.7,194.3,584,3,4.3,8.7,0.5,18.6,64.9,238,490,0.4,1.4,8.4,3.2,24.9,61.7,222,580,5.1,4.9,9.6,1.4,23.5,55.5,202,580,2.5,2.2,8.5,0.9,23,62.9,252
"17개 시도별",인천,675,1.6,3.5,6.7,7.7,24.3,56.2,180,637,1.9,2.8,10.3,4.5,17.3,63.1,219.7,644,3.4,3.8,9.7,1.5,17.7,63.9,217,556,3.3,2.5,9.6,0.5,27.8,56.2,213,624,3.3,3,9.4,1.4,21.2,61.8,214,617,3.6,4.2,5.3,0.3,16.3,70.2,228
"17개 시도별",광주,492,0.7,1.6,4.4,0.8,13.8,78.7,256,475,0.8,2,5.4,2.7,16.4,72.8,197.6,451,0.3,0.8,7,1.6,12.8,77.5,284,294,5.9,1.8,5.4,3.4,20.2,63.3,210,452,1.6,3.1,10.6,3.8,13.6,67.3,229,447,4.3,3.1,5.8,1.4,18.6,66.9,243
"17개 시도별",대전,501,1.5,4.6,17.1,7.5,28.1,41.2,155,493,3.7,11.6,19.6,6.2,23.3,35.6,144.4,463,2.6,2.8,14.4,3.8,21.8,54.7,200,303,5.5,8.4,18.4,0.5,19.7,47.5,179,460,3.9,2.5,10.6,0.9,19.5,62.6,235,460,3.1,1,5.8,0.1,14,76,287
"17개 시도별",울산,426,1,1.6,5.5,3,18.4,70.5,206,425,3.8,5.4,16.5,14.2,20.7,39.3,148.6,406,3,4,10.9,4.6,17.5,59.9,238,221,11.9,10.8,20.3,5,14.9,37,134,390,5.5,7.7,19.4,3.4,24.6,39.5,166,393,3.4,1.2,5,1.3,10.3,78.8,287
"17개 시도별",세종,175,5.3,7.3,10.5,4.3,32.5,40,137,189,5.2,11.4,15.6,1.7,13,53.1,216.3,201,3.8,4.3,20.7,4.1,16.8,50.2,186,61,5.2,5.4,15.1,2,18.7,53.6,191,201,0.7,1.6,9.5,1.6,19.3,67.3,270,221,3.5,1,5.8,0.8,23.2,65.7,259
"17개 시도별",경기,1357,2.9,4,10.3,5.8,22,55,170,1325,1.4,2.2,9.6,4.2,24.1,58.5,198.1,1344,4.4,5.5,12.8,1.7,22.3,53.3,199,2408,4.1,4.3,13.6,1.6,24,52.5,206,1316,6.7,4.2,14.7,1.8,21.4,51.2,197,1326,5.2,3.4,13,2.4,19.1,56.8,208
"17개 시도별",강원,462,4.2,5.5,12.3,3.5,26.6,47.8,163,478,5.8,3.3,17.2,2.1,25.8,45.8,194.1,463,9.7,9.3,20.8,1.8,22.9,35.5,135,320,6.4,3.2,19.1,1.2,26.2,44,154,475,4.4,7.3,19,1.2,19.4,48.6,200,472,3.3,3.1,8.4,0.7,17.7,66.8,270
